"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-10","1991-07-11",4075,"CORDOBA Nº 22","Córdoba","Nacional","1991","","BERLINA 4 PTAS","37","RENAULT","60","RENAULT 9 TS","1","Privado","Física","BºESTACION FLORES-CAPITAL","CORDOBA","No identificado","1974","No identificado",100,"14",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-02","2008-04-17",8019,"GUALEGUAYCHU Nº 2","Entre Ríos","Nacional","2008","","FURGON VID.C/ASIENTO","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","IBICUY","ENTRE RIOS","Masculino","1963","ARGENTINA",100,"30","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-15","1999-08-25",21044,"ROSARIO Nº 09","Santa Fe","Nacional","1999","","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 LTS","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1978","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-16","2008-10-01",4069,"RIO CEBALLOS","Córdoba","Nacional","2008","","AMBULANCIA","37","RENAULT","UT","KANGOO GRAND CONFORT 1.5 DCI 2 P","2","Público","Física","UNQUILLO","CORDOBA","No identificado","1989","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-05","2009-08-06",21022,"SAN LORENZO Nº 1","Santa Fe","Nacional","2009","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","SAN JERÓNIMO SUD","SANTA FE","Masculino","1982","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-11","1997-01-02",21058,"ROSARIO Nº 15","Santa Fe","Nacional","1997","","BERLINA 5 PUERTAS","37","RENAULT","BC","CLIO RT 5 PTAS. AA. DA.","1","Privado","Física","PÉREZ","SANTA FE","Femenino","1989","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-23","1994-08-11",4082,"VILLA ALLENDE Nº 2","Córdoba","Nacional","1994","","BERLINA 5PTAS.","37","RENAULT","90","19 RN BIC.","1","Privado","Física","VILLA ALLENDE","CORDOBA","Femenino","1994","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-03","2000-03-01",21015,"ROSARIO Nº 03","Santa Fe","Nacional","2000","","BERLINA 4 PTAS.","37","RENAULT","EY","MEGANE RT TD TRI ABS F2","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1949","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-18","2008-06-03",4086,"CORDOBA Nº 25","Córdoba","Nacional","2008","","FURGON 600","34","PEUGEOT","GH","PARTNER FURGON 1.4 N PLC CONFORT","1","Privado","Física","CAPITAL","CORDOBA","No identificado","1980","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-31","2007-10-16",21054,"ARROYO SECO Nº 2","Santa Fe","Nacional","2007","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","PIÑERO","SANTA FE","Femenino","1982","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-08","2001-05-07",4045,"CORDOBA Nº 12","Córdoba","Nacional","2001","","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 MPFI","1","Privado","Física","CORDOBA CAPITAL","CORDOBA","Femenino","1997","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-10","1994-01-31",21049,"ROSARIO Nº 11","Santa Fe","Nacional","1994","","BERLINA 5 PTAS","37","RENAULT","90","RENAULT 19 RN BIC.","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1998","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-22","2000-07-28",21059,"ROSARIO Nº 16","Santa Fe","Nacional","2000","","RURAL 3 PTAS","34","PEUGEOT","03","PARPADDAA","1","Privado","Física","ROSARIO","SANTA FE","Masculino","2001","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-10","2007-08-29",4071,"VILLA CARLOS PAZ Nº 2","Córdoba","Nacional","2007","","FURGON 600","34","PEUGEOT","DM","PARTNER FURGON 1.4 N PRESENCE","1","Privado","Física","VILLA CARLOS PAZ","CORDOBA","Femenino","1980","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-02","2006-01-31",21042,"ROSARIO Nº 07","Santa Fe","Protocolo 21","2006","","MINIBUS","104","PEUGEOT","467","BOXER 330M 2.8TD","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1980","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-24","2003-09-23",21057,"ROSARIO Nº 14","Santa Fe","Nacional","2003","","FURGON 600","34","PEUGEOT","CZ","PARTNER FURGON 1.4GNC","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1968","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-18","2010-01-04",21049,"ROSARIO Nº 11","Santa Fe","Nacional","2010","","FURGON 600","34","PEUGEOT","GH","PARTNER FURGON 1.4 N PLC CONFORT","1","Privado","Física","GRANADERO BAIGORRIA","SANTA FE","Masculino","1981","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-10","2005-07-25",1171,"ESCOBAR Nº 1","Buenos Aires","Nacional","2005","","FURGON 600","34","PEUGEOT","DM","PARTNER FURGON 1.4 N PRESENCE","1","Privado","Física","BELEN DE ESCOBAR","BUENOS AIRES","No identificado","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-02","2011-03-14",1084,"SAN ANTONIO DE ARECO","Buenos Aires","Nacional","2011","","FURGON VIDRIADO C/AS","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","SAN ANTONIO DE ARECO","BUENOS AIRES","Masculino","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-22","2007-08-30",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2007","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1959","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-09","2007-06-19",1181,"TRES DE FEBRERO Nº 4","Buenos Aires","Nacional","2007","","FURGON VID C/ASIENTO","37","RENAULT","TE","KANGOO EXP CONFORT 1.9 AA","1","Privado","Física","CIUDADELA","BUENOS AIRES","Masculino","1950","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-24","2011-01-25",1133,"SAN MIGUEL Nº 3","Buenos Aires","Nacional","2011","","FURGON 800","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","BELLA VISTA-SAN MIGUEL","BUENOS AIRES","No identificado","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-05-08","2004-07-16",1216,"QUILMES Nº 7","Buenos Aires","Nacional","2004","","FOURGON COURT TYPE 600","07","CITROEN","19","BERLINGO FURGON 1.9D PACK","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
