"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-31","2001-06-27",1316,"JOSE C. PAZ Nº 3","Buenos Aires","Nacional","2001","","SEDAN","08","CHEVROLET","61","CORSA 4P WIND 1.7 D","1","Privado","Física","JOSE C PAZ","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-05","2009-10-05",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2009","","UTILITARIO","08","CHEVROLET","CD","CORSA CLASSIC 3 P CARGO 1.4N","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-13","1998-11-27",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","1998","","S. WAGON","08","CHEVROLET","66","CORSA WAGON GLS 1.7 DIESEL","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1980","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-05","2012-10-19",17008,"SALTA Nº 4","Salta","Nacional","2012","","SEMIRREM.BDAS.VOLC.","19","SOLA Y BRUSA","16","06819SBVMSR12","1","Privado","Jurídica","CERRILLOS","SALTA","No aplica","2008","No aplica",100,"66",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-06","2001-05-24",1065,"MORON Nº 02","Buenos Aires","Nacional","2001","","FURGON VIDRIADO","53","VOLKSWAGEN","AN","CADDY 1.9 SD   102","1","Privado","Física","MORON","BUENOS AIRES","No identificado","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-19","1994-06-21",13035,"MENDOZA Nº 19","Mendoza","Nacional","1994","","BERLINA 5 PUERTAS","37","RENAULT","90","RENAULT 19 RN (BIC)","1","Privado","Física","EL BERMEJO","MENDOZA","Masculino","1996","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-25","2010-12-16",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2010","","BERLINE 5 PORTES","34","PEUGEOT","JL","207 COMPACT XR 1.4 5P","1","Privado","Física","SAN JOSE","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-17","2004-08-26",21042,"ROSARIO Nº 07","Santa Fe","Nacional","2004","","FURGON 600","34","PEUGEOT","DR","PARTNER FURGON 1.4N CONFORT PARA G","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1979","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-09","2007-01-26",1127,"LA PLATA Nº 05","Buenos Aires","Nacional","2007","","FURGON 600","34","PEUGEOT","EP","PARTNER F.D PLC  URGON D PLC PRESENCE /2","1","Privado","Física","SAN CARLOS","BUENOS AIRES","No identificado","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-11","1993-12-17",2025,"CAPITAL FEDERAL Nº 025","Ciudad Autónoma de Bs.As.","Nacional","1993","","CHASIS C/CA P/CAMION","29","MERCEDES BENZ","50","L 1215/48 /1993","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1949","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-30","1997-03-14",21058,"ROSARIO Nº 15","Santa Fe","Nacional","1997","","BERLINA 5 PTAS","37","RENAULT","BC","CLIO RT 5PTAS. AA. DA.","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1986","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-13","2010-10-29",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Nacional","2010","","FURGON 800","34","PEUGEOT","KF","PARTNER PRESENCE PLC 1.6 HDI","1","Privado","Física","ITUZAINGO","BUENOS AIRES","No identificado","1951","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-09","2008-01-25",2037,"CAPITAL FEDERAL Nº 037","Ciudad Autónoma de Bs.As.","Nacional","2008","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1967","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-02","2011-05-02",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2011","","FURGON VIDR.C/ASIENT","37","RENAULT","VW","KANGOO CONFORT 1.6 CD AA DA SVT 1PL(600K","1","Privado","Física","G. CATAN","BUENOS AIRES","No identificado","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-19","1995-02-07",13029,"MENDOZA Nº 17","Mendoza","Importado","1995","","BERLINA 3 PTAS","","RENAULT","","TWINGO","1","Privado","Física","LUJAN DE CUYO","MENDOZA","Femenino","1985","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-23","2006-04-03",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2006","","FURGON VIDRIADO C/ASIENTOS","37","RENAULT","KJ","KANGOO RL EXPRESS DIE 1PCL","1","Privado","Física","LA FERRERE","BUENOS AIRES","Femenino","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-16","1999-02-18",1119,"MORON Nº 03","Buenos Aires","Importado","1999","","FAMILIAR","112","RENAULT","367","KANGOO RN 1.4","1","Privado","Física","PALOMAR","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-23","1993-01-13",2088,"CAPITAL FEDERAL Nº 088","Ciudad Autónoma de Bs.As.","Nacional","1993","","FURGON LARGO","37","RENAULT","86","RENAULT TRAFIC","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1979","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-30","1992-01-02",4063,"CORDOBA Nº 20","Córdoba","Importado","1992","","AUTOMOVIL","","FIAT","","ELBA","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1976","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-25","2008-12-16",2079,"CAPITAL FEDERAL Nº 079","Ciudad Autónoma de Bs.As.","Importado","2008","","FURGON TERMICO C/EQU","072","KIA","170","K-2700","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2005","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-27","1997-09-12",1107,"LANUS Nº 2","Buenos Aires","Importado","1997","","FURGON VIDRIADO C/AS","112","RENAULT","122","EXPRESS","1","Privado","Física","LANUS OESTE","BUENOS AIRES","No identificado","1952","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-13","1993-02-11",1107,"LANUS Nº 2","Buenos Aires","Nacional","1993","","FURGON LARGO","37","RENAULT","86","RENAULT TRAFIC","1","Privado","Física","V.ALSINA-LANUS","BUENOS AIRES","No identificado","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-24","2000-08-10",1196,"LA PLATA Nº 08","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","77","CORSA 3 DOOR WIND 1.6 MPFI","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-24","1999-06-29",1160,"SAN MARTIN Nº 4","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","52","CORSA 4 PUERTAS GL A/A Y D/P","1","Privado","Física","JOSE LEON SUAREZ","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-03","2002-08-01",1244,"LA MATANZA Nº 11","Buenos Aires","Nacional","2002","","FURGON 3000","29","MERCEDES BENZ","AS","SPRINTER 311 CDI/F 3000","1","Privado","Física","RAMOS MEJÍA","BUENOS AIRES","Masculino","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-06","1991-08-20",1154,"LA MATANZA Nº 06","Buenos Aires","Nacional","1991","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","R.CASTILLO LA MATANZA","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-27","1992-06-02",1193,"LUJAN Nº 2","Buenos Aires","Nacional","1992","","CHASIS C/CABINA P/CA","29","MERCEDES BENZ","55","L 1633/51","1","Privado","Física","J M JAUREGUI-LUJAN","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-06","2001-05-04",1192,"MORON Nº 07","Buenos Aires","Nacional","2001","","FURGON FAMILIAR","37","RENAULT","EF","KANGOO RL EXPRESS DIE DA","1","Privado","Física","MORÓN","BUENOS AIRES","Femenino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-30","2005-01-06",1261,"MARCOS PAZ","Buenos Aires","Nacional","2005","","FURG/VIDRIADO/ASIENT","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","CUARTEL IV (MARCOS PAZ)","BUENOS AIRES","Masculino","2001","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-05","1999-06-25",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","51","CORSA 4 PUERTAS GL","1","Privado","Física","JOSE C PAZ","BUENOS AIRES","Masculino","1984","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-24","1990-07-06",1146,"MERLO Nº 2","Buenos Aires","Nacional","1990","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","PARQUE SAN MARTIN, MERLO","BUENOS AIRES","No identificado","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-20","1994-02-15",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","1994","","BERLINA 5 PTAS","37","RENAULT","90","RENAULT 19 RN (BIC)","1","Privado","Física","EL JAGÜEL PDO. E. ECHEVERRIA","BUENOS AIRES","No identificado","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-18","2012-09-05",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2012","","SEMIRREMOLQUE BATEA","AS","PETINARI","30","SEM B 3 (1+2)E/2012","1","Privado","Física","I.CASANOVA","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-16","2009-01-06",1156,"HURLINGHAM Nº 1 (EX. MORON Nº 4)","Buenos Aires","Nacional","2009","","FURGON VIDRIADO C/ASIENTOS","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Física","HURLINGHAM","BUENOS AIRES","Masculino","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-03","2001-09-06",1181,"TRES DE FEBRERO Nº 4","Buenos Aires","Nacional","2001","","FURGON VIDRIADO C/ASIENTOS","37","RENAULT","EE","KANGOO RL EXPRESS DIE DA AA","1","Privado","Física","CIUDADELA","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-03","1998-07-22",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 4D WORLD CUP","1","Privado","Física","CLAYPOLE","BUENOS AIRES","Femenino","1941","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-06","1998-03-27",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Importado","1998","","furgon vid.c/asiento","047","FORD","303","COURIER","1","Privado","Física","VILLA SANTA ROSA","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-20","2000-05-09",1259,"SAN MARTIN Nº 8","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","75","CORSA 4P GL SUPER 1.6L","1","Privado","Física","JOSE LEON SUAREZ","BUENOS AIRES","Masculino","1980","PARAGUAY",50,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-06","2008-08-27",1088,"SAN MARTIN Nº 1","Buenos Aires","Nacional","2008","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-13","1994-03-22",1113,"SAN VICENTE","Buenos Aires","Importado","1994","","SEDAN","112","RENAULT","019","19 RT","1","Privado","Física","GUERNICA","BUENOS AIRES","Masculino","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-11","1998-09-08",1198,"SAN ISIDRO Nº 07","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","62","CORSA 4P GL 1.7 DIES BASE","1","Privado","Física","BECCAR","BUENOS AIRES","Femenino","1938","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-25","2011-07-28",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2011","","FURGON VIDRIADO C/AS","07","CITROEN","77","BERLINGO FURGON 1.6 HDI FULL","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","No identificado","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-17","2000-10-20",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","63","CORSA 4 PTAS. GLS 1.7 D","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1945","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-25","1997-05-21",1255,"LOMAS DE ZAMORA Nº 8","Buenos Aires","Importado","1997","","FURGON VIDRIADO","047","FORD","223","TRANSIT 190-L","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Masculino","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-23","2001-05-07",1255,"LOMAS DE ZAMORA Nº 8","Buenos Aires","Nacional","2001","","RURAL","08","CHEVROLET","65","CORSA WAGON 5PTAS.GL A/AC 1.7D","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","No identificado","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-03","1996-01-04",1141,"TIGRE Nº 2","Buenos Aires","Importado","1996","","SEDAN 3 PTAS","136","VOLKSWAGEN","001","GOL GLI","1","Privado","Física","DON TORCUATO","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-12","2008-04-04",2048,"CAPITAL FEDERAL Nº 048","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","CAJA ABIERTA","047","FORD","086","F-4000 D","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2013","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-31","2005-07-15",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","2005","","FURGON VID.C/ASIENTO","37","RENAULT","KJ","KANGOO RL EXPRESS DIE 1PCL","1","Privado","Física","SAN FCO SOLANO /QUILMES","BUENOS AIRES","No identificado","1961","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-09","2000-07-12",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","2000","","BERLINA 5 PTAS.","37","RENAULT","DW","CLIO RN 5P DIE PACK AA DA","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-27","1993-06-17",2068,"CAPITAL FEDERAL Nº 068","Ciudad Autónoma de Bs.As.","Nacional","1993","","FURGON CON FRIO","19","FORD","15","F-100 NAFTA","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2004","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-19","2009-05-20",1271,"JOSE C. PAZ Nº 2","Buenos Aires","Nacional","2009","99","FURGON VID C/ASIENTOS","37","RENAULT","UM","KANGOO CONFORT 1.6 CD AA DA SVT 1PL","1","Privado","Física","JOSE C PAZ","BUENOS AIRES","Femenino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-12","2014-01-07",1128,"SAN MIGUEL Nº 2","Buenos Aires","Nacional","2014","99","FURGON VIDRIADO C/ASIENTOS","07","CITROEN","AX","BERLINGO FURGON 1.6 HDI FULL AM53","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2023-01-17","2000-01-25",1241,"MAR DEL PLATA Nº 10","Buenos Aires","Nacional","2000","99","FURGON VIDRIADO CON ASIENTOS","29","MERCEDES BENZ","AB","SPRINTER 312D/F3000","2","Público","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-10","2010-03-08",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2010","99","FURGON VIDRIADO CON ASIENTOS","37","RENAULT","VW","KANGOO CONFORT 1.6 CD AA DA SVT1PL(600KG","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","No identificado","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-02","2018-10-09",1074,"PILAR Nº 1","Buenos Aires","Protocolo 21","2018","92","TRACTOR C/CABINA DORMITORIO","120","SCANIA","598","G440 A6X2","1","Privado","Jurídica","PILAR","BUENOS AIRES","No aplica","1996","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-18","2017-07-07",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2017","92","TRACTOR C/CABINA DORMITORIO","136","VOLKSWAGEN","566","17.280 LR","1","Privado","Física","I.CASANOVA","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-30","2010-04-19",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","2010","90","MINIBUS","29","MERCEDES BENZ","AZ","SPRINTER 313 CDI/C 3550","1","Privado","Física","SAN JUSTO","BUENOS AIRES","No identificado","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-31","2016-10-13",2075,"CAPITAL FEDERAL Nº 075","Ciudad Autónoma de Bs.As.","Protocolo 21","2016","90","MINIBUS (O MICROOMNIBUS)","063","IVECO","292","DAILY 50C16 PASO 3950 VIDRIADO","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1954","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-30","2011-02-04",2081,"CAPITAL FEDERAL Nº 081","Ciudad Autónoma de Bs.As.","Nacional","2011","90","MINIBUS","29","MERCEDES BENZ","BP","SPRINTER 413 CDI/C 4025","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2018","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-25","2020-02-20",1271,"JOSE C. PAZ Nº 2","Buenos Aires","Protocolo 21","2020","82","PICK-UP CABINA DOBLE","044","FIAT","902","TORO FREEDOM 1.8 16V 4X2 AT6","1","Privado","Física","JOSE C PAZ","BUENOS AIRES","Femenino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-03","2011-03-31",1273,"MORENO Nº 4","Buenos Aires","Protocolo 21","2011","82","PICK-UP CABINA DOBLE","044","FIAT","714","STRADA ADVENTURE 1.6","1","Privado","Física","CORTEJARENA-LA REJA","BUENOS AIRES","No identificado","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-27","2017-06-07",1273,"MORENO Nº 4","Buenos Aires","Protocolo 21","2017","82","PICK-UP CABINA DOBLE","112","RENAULT","A25","DUSTER OROCH PRIVILEGE 2.0","1","Privado","Física","MORENO","BUENOS AIRES","Femenino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-01-09","2010-08-17",21066,"SANTA FE Nº 6","Santa Fe","Protocolo 21","2010","82","PICK-UP CABINA DOBLE","024","CHEVROLET","487","S10 2.8TDI STD 4X2 ELECTRONIC","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1986","ARGENTINA",100,"82","ARG"
"COMUNICACIÓN DE RECUPERO","2023-01-27","2018-07-05",13012,"MENDOZA Nº 06","Mendoza","Protocolo 21","2018","82","PICK-UP CABINA DOBLE","044","FIAT","787","STRADA WORKING 1.4 8V","1","Privado","Jurídica","CAPITAL","MENDOZA","No aplica","1966","No aplica",100,"50",""
