"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-08","2010-01-26",1090,"SAN MIGUEL Nº 1","Buenos Aires","Protocolo 21","2010","","FURGON VIDRIADO C/AS","112","RENAULT","137","MASTER PH3 DCI 120 L1H1","1","Privado","Física","BELLA VISTA","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-27","2010-01-27",1117,"TRES DE FEBRERO Nº 2","Buenos Aires","Nacional","2010","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","CASEROS","BUENOS AIRES","No identificado","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-17","1998-07-30",1175,"LANUS Nº 5","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","23","CORSA GL 1.6 MPFI 4P C/AA","1","Privado","Física","REMEDIOS DE ESCALADA","BUENOS AIRES","No identificado","1962","No identificado",50,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-13","2000-11-23",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2000","","BERLINA 3 PTAS","37","RENAULT","EL","CLIO RL DIESEL 3 PTAS DA","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","2002","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-10","2007-06-20",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2007","","OMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Física","CIUDAD EVITA","BUENOS AIRES","Masculino","1981","BOLIVIA",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-03","1996-05-07",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","1996","","SEDAN 3 PUERTAS","53","VOLKSWAGEN","11","GOL GLI","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-02","1998-06-10",1225,"SAN MARTIN Nº 7","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 4D WORLD CUP","1","Privado","Física","BILLINGHURST","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-22","1995-03-16",1230,"ESCOBAR Nº 2","Buenos Aires","Nacional","1995","","BERLINA 5 PTAS.","37","RENAULT","90","RENAULT 19 RN (BIC)","1","Privado","Física","GARIN","BUENOS AIRES","Masculino","1955","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-08","1996-05-13",1130,"GENERAL RODRIGUEZ Nº 1","Buenos Aires","Nacional","1996","","BERLINA 4 PTAS","37","RENAULT","BA","RENAULT 19 RL TRI/AAC/SD","1","Privado","Física","GENERAL RODRIGUEZ","BUENOS AIRES","Femenino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-17","1998-03-24",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","1996","","COUPE 3 PUERTAS","37","RENAULT","AS","R19 RTI BICUERPO","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-24","1992-02-11",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Importado","1992","","JEEP CARROZADO","","NISSAN","","30ZWNLYD21FCIWY","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","No identificado","1961","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-14","2005-02-01",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","2005","","BERLINA 4 PTAS","37","RENAULT","NG","MEGANE PRIVILEGE TD TRIC","1","Privado","Física","CLAYPOLE","BUENOS AIRES","Masculino","2002","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-21","1994-11-11",1120,"LA MATANZA Nº 03","Buenos Aires","Importado","1994","","AUTOMOVIL","044","FIAT","081","UNO 1.7 DS","1","Privado","Física","LA TABLADA MATANZA","BUENOS AIRES","No identificado","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-28","2000-02-15",1171,"ESCOBAR Nº 1","Buenos Aires","Nacional","2000","","BERLINA 3 PTAS.","37","RENAULT","EL","CLIO RL DIESEL 3 PTAS DA","1","Privado","Física","AMANCAY , MAQUINISTA F. SAVIO ESTE","BUENOS AIRES","Femenino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-07","2001-02-23",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","2001","","SEDAN","08","CHEVROLET","77","CORSA 3 PTAS.WIND 1.6 MPFI","1","Privado","Física","CLAYPOLE","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-21","2008-04-10",1209,"BERAZATEGUI Nº 3","Buenos Aires","Nacional","2008","","UTILITARIO","08","CHEVROLET","BR","CORSA CLASSIC 3P CARGO 1.6N","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","No identificado","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-06","2012-03-27",1091,"MONTE","Buenos Aires","Nacional","2012","","FURGON VIDRIADO C/ A","37","RENAULT","VW","KANGOO CONFORT 1.6 CD AA DA SVT1PL(600KG","1","Privado","Física","SAN MIGUEL DEL MONTE","BUENOS AIRES","No identificado","1993","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-21","2009-06-26",1128,"SAN MIGUEL Nº 2","Buenos Aires","Nacional","2009","","FURGON VIDRIADO C/AS","37","RENAULT","UT","KANGOO GRAND CONFORT 1.5 DCI 2P","1","Privado","Física","SAN MIGUEL OESTE","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-06","2011-02-11",1119,"MORON Nº 03","Buenos Aires","Nacional","2011","","FURGON 800","34","PEUGEOT","KE","PARTNER CONFORT 1.4","1","Privado","Física","EL PALOMAR","BUENOS AIRES","No identificado","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-10","2006-01-03",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2006","","FURGON VIDRIADO C/AS","37","RENAULT","NP","KANGOO RL EXPRESS DIE 1PCL AA","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","No identificado","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-22","2000-02-22",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 MPFI","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-16","1994-08-01",1197,"SAN ISIDRO Nº 06","Buenos Aires","Nacional","1994","","BERLINA","37","RENAULT","AD","RENAULT 11 RL","1","Privado","Física","BOULOGNE (SAN ISIDRO)","BUENOS AIRES","No identificado","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-15","2000-02-21",2035,"CAPITAL FEDERAL Nº 035","Ciudad Autónoma de Bs.As.","Nacional","2000","","BERLINA 5 PTAS","37","RENAULT","DU","CLIO RN 5 PTAS PACK AA DA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1992","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-08","1980-01-24",2088,"CAPITAL FEDERAL Nº 088","Ciudad Autónoma de Bs.As.","Nacional","1979","","CH/C/CAB/C/CAJA ABIE","19","FORD","11","F-100","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1957","ARGENTINA",50,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-23","2008-07-08",1266,"MALVINAS ARGENTINAS Nº 3","Buenos Aires","Nacional","2008","","FURGON VID.C/ASIENTO","37","RENAULT","UP","KANGOO CONFORT 1.5 DCICD DA SVT 1P","1","Privado","Física","PABLO NOGUES","BUENOS AIRES","No identificado","1975","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-06","1999-07-02",1250,"ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11)","Buenos Aires","Nacional","1999","","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","84","PARTNER 1.9 D","1","Privado","Física","ITUZAINGO","BUENOS AIRES","Masculino","2002","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-24","2000-02-10",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Nacional","2000","","COMBI 3550","29","MERCEDES BENZ","AE","SPRINTER 312 D/C3550","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-08","2000-08-07",1258,"AVELLANEDA Nº 7","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","77","CORSA 3 DOOR WIND 1.6 MPFI","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","2002","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-03","1999-07-20",1273,"MORENO Nº 4","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","51","CORSA 4 PUERTAS GL","1","Privado","Física","CUARTEL V","BUENOS AIRES","Femenino","1976","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-14","2002-01-15",2004,"CAPITAL FEDERAL Nº 004","Ciudad Autónoma de Bs.As.","Importado","2002","","SEDAN 3 PTAS","112","RENAULT","220","TWINGO","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1984","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-03","2005-01-27",2037,"CAPITAL FEDERAL Nº 037","Ciudad Autónoma de Bs.As.","Protocolo 21","2005","","TRANSPORTE DE CARGA","092","MERCEDES BENZ","172","L-1620","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1992","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-03","2000-10-11",13029,"MENDOZA Nº 17","Mendoza","Nacional","2000","","SEDAN","08","CHEVROLET","77","CORSA 3 DOOR WIND 1.6 MPFI","1","Privado","Física","SAN JOSE","MENDOZA","No identificado","2001","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-10","1998-08-14",2005,"CAPITAL FEDERAL Nº 005","Ciudad Autónoma de Bs.As.","Nacional","1998","","SEDAN","08","CHEVROLET","25","CORSA 4P GL 1.7 DIES BASE","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1971","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-21","2008-03-10",2031,"CAPITAL FEDERAL Nº 031","Ciudad Autónoma de Bs.As.","Nacional","2008","","FOURGON COURT TYPE 600","07","CITROEN","20","BERLINGO FURGON 1.9 D FULL","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1935","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-22","2007-02-26",13030,"MENDOZA Nº 18","Mendoza","Nacional","2007","","FURGON VIDRIADO C/ASIENTOS","37","RENAULT","NP","KANGOO RL EXPRESS DIE 1PCL AA","1","Privado","Física","PERDRIEL","MENDOZA","Masculino","1986","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-24","1998-08-04",1251,"LANUS Nº 8","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 MPFI 4P C/AA","1","Privado","Física","MONTE CHINGOLO","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-08","2006-07-18",8009,"LA PAZ","Entre Ríos","Nacional","2006","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","SANTA ELENA","ENTRE RIOS","Femenino","1995","ARGENTINA",100,"30","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-21","1999-11-12",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","75","CORSA 4P GL SUPER 1.6L","1","Privado","Física","VILLA CELINA","BUENOS AIRES","Femenino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-08","1998-01-27",1247,"GENERAL RODRIGUEZ Nº 2","Buenos Aires","Nacional","1998","","CAMION TRACTOR","67","IVECO","03","160E23T","1","Privado","Física","GENERAL RODRIGUEZ","BUENOS AIRES","No identificado","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-16","2004-06-30",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","2004","","FURGON VIDRIANDO C/A","37","RENAULT","MH","KANGOO RL EXP. 110CV GNC","1","Privado","Física","JOSÉ C. PAZ","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-17","2007-09-07",4069,"RIO CEBALLOS","Córdoba","Protocolo 21","2007","","PICK UP - CAB. Y MED","044","FIAT","650","STRADA ADVENTURE 1.7TD /2007","1","Privado","Física","UNQUILLO","CORDOBA","No identificado","1982","ARGENTINA",100,"14","ARG"
"COMUNICACIÓN DE RECUPERO","2023-11-07","1991-07-19",13034,"GODOY CRUZ","Mendoza","Nacional","1991","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","GODOY CRUZ","MENDOZA","Masculino","1938","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-30","2009-11-25",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Nacional","2009","","FURGON 600","34","PEUGEOT","GH","PARTNER FURGON 1.4 N PLC CONFORT","1","Privado","Física","BOSQUES","BUENOS AIRES","No identificado","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-02","1999-09-10",2010,"CAPITAL FEDERAL Nº 010","Ciudad Autónoma de Bs.As.","Nacional","1999","","SEDAN","08","CHEVROLET","67","CORSA 4 PUERTAS GL 1.7 DIESEL A","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","2002","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-07","1991-07-19",13034,"GODOY CRUZ","Mendoza","Nacional","1991","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","GODOY CRUZ","MENDOZA","Masculino","1938","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-28","1999-02-02",1293,"PILAR Nº 4","Buenos Aires","Importado","1999","","FURGON VIDRIADO","136","VOLKSWAGEN","134","TRANSPORTER","1","Privado","Física","MANUEL ALBERTI","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-17","2011-06-10",1158,"TRES DE FEBRERO Nº 3","Buenos Aires","Nacional","2011","99","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","KF","PARTNER PRESENCE PLC 1.6 HDI","1","Privado","Física","CIUDADELA","BUENOS AIRES","Femenino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-29","1998-11-30",1126,"MAR DEL PLATA Nº 04","Buenos Aires","Nacional","1998","99","FURGON VIDRIADO C/ASIENTOS","37","RENAULT","DP","TRAFIC CORTO NAF 2.2 C/DA 1998","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-08","2013-01-22",1185,"ADROGUE Nº 3","Buenos Aires","Nacional","2013","99","FURGON V/C.ASIENTOS","37","RENAULT","VW","KANGOO CONFORT 1.6 CD AA DA SVT 1PL (600KG)","1","Privado","Física","A.BROWN","BUENOS AIRES","No identificado","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-15","2001-06-08",2088,"CAPITAL FEDERAL Nº 088","Ciudad Autónoma de Bs.As.","Nacional","2001","99","FURGON VIDRIADO C/ASIENTOS","29","MERCEDES BENZ","AB","SPRINTER 312D/F3000","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1992","PERU",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-07","2012-07-04",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","2012","99","FURGON VIDRIADO C/ ASIENTOS","34","PEUGEOT","KE","PARTNER CONFORT 1.4","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1962","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-24","2022-03-17",1091,"MONTE","Buenos Aires","Nacional","2022","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FF","170E28TLM21","1","Privado","Jurídica","SAN MIGUEL DEL MONTE","BUENOS AIRES","No aplica","2011","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-01","2017-03-02",1096,"TIGRE Nº 1","Buenos Aires","Nacional","2017","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","FT","958 ATEGO 1726 36","1","Privado","Jurídica","DON TORCUATO","BUENOS AIRES","No aplica","2011","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-23","2012-06-01",1021,"CORONEL PRINGLES","Buenos Aires","Protocolo 21","2012","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","759","LS-1634","1","Privado","Jurídica","CORONEL PRINGLES","BUENOS AIRES","No aplica","2003","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-13","2015-06-23",13017,"MALARGÜE","Mendoza","Protocolo 21","2015","92","TRACTOR C/CABINA DORMITORIO","120","SCANIA","449","G410 A4X2","1","Privado","Jurídica","MALARGÜE","MENDOZA","No aplica","2014","No aplica",100,"50",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-22","2016-12-01",1061,"MERCEDES Nº 1","Buenos Aires","Protocolo 21","2016","91","CHASIS C/CABINA DORMITORIO","047","FORD","A95","CARGO 1723 4X2 - CD MT 43","1","Privado","Física","MERCEDES","BUENOS AIRES","Masculino","1950","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-21","2005-01-21",1042,"JUNIN Nº 1","Buenos Aires","Protocolo 21","2005","91","CHASIS C/CAB.DORM/CARROC.","047","FORD","166","CARGO 1722","1","Privado","Jurídica","JUNIN","BUENOS AIRES","No aplica","2017","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-15","2013-11-05",1052,"LOBOS","Buenos Aires","Protocolo 21","2013","91","CHASIS C/CABINA DORMITORIO","047","FORD","166","CARGO 1722","1","Privado","Jurídica","LOBOS","BUENOS AIRES","No aplica","2009","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-15","2013-12-20",2075,"CAPITAL FEDERAL Nº 075","Ciudad Autónoma de Bs.As.","Protocolo 21","2013","91","CHASIS C/CABINA DORMITORIO","092","MERCEDES BENZ","896","ATEGO 1725","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2010","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-29","2015-01-08",2062,"CAPITAL FEDERAL Nº 062","Ciudad Autónoma de Bs.As.","Nacional","2014","91","MIDIBUS","29","MERCEDES BENZ","DK","SPRINTER 515 CDI-C 4325 TE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2005","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-30","2012-11-21",1197,"SAN ISIDRO Nº 06","Buenos Aires","Nacional","2012","90","MINIBUS","29","MERCEDES BENZ","CZ","SPRINTER 515 CDI/C 4325","1","Privado","Física","BOULOGNE","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-16","2005-02-09",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Nacional","2005","90","MINIBUS","29","MERCEDES BENZ","AZ","SPRINTER 313 CDI/C 3550","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-11-17","2011-08-01",2061,"CAPITAL FEDERAL Nº 061","Ciudad Autónoma de Bs.As.","Nacional","2011","90","MINIBUS","29","MERCEDES BENZ","BP","SPRINTER 413 CDI/C 4025","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1992","No aplica",100,"02",""
