"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-03","2000-08-31",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2000","","RURAL 3 PUERTAS","34","PEUGEOT","03","PARPADDAA","1","Privado","Física","V.DEL PINO*LA MATANZA","BUENOS AIRES","No identificado","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-09","1988-09-02",1265,"PILAR Nº 3","Buenos Aires","Nacional","1988","","BERLINA 5 PTAS.","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","MANUEL ALBERTI","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-24","1994-05-06",1251,"LANUS Nº 8","Buenos Aires","Nacional","1994","","BERLINA 5 PUERTAS","37","RENAULT","90","RENAULT 19 RN BIC","1","Privado","Física","LANÚS OESTE","BUENOS AIRES","Masculino","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-01","1998-04-16",1065,"MORON Nº 02","Buenos Aires","Importado","1998","","FURGON VIDRIADO C/ASIENTOS","047","FORD","223","TRANSIT 190-L","1","Privado","Física","MORÓN","BUENOS AIRES","Masculino","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-03","1996-01-05",1065,"MORON Nº 02","Buenos Aires","Nacional","1996","","BERLINA 5 PTAS","37","RENAULT","AH","RENAULT 19 RN INYEC. (BIC)","1","Privado","Física","MORON","BUENOS AIRES","Masculino","2000","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-09","2000-12-07",1128,"SAN MIGUEL Nº 2","Buenos Aires","Nacional","2000","","BERLINA 5 PUERTAS","37","RENAULT","CD","CLIO RL DIESEL 5 PTAS DA","1","Privado","Física","SAN MIGUEL OESTE","BUENOS AIRES","No identificado","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-28","2000-05-09",1128,"SAN MIGUEL Nº 2","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","78","CORSA GL 1.6 MPFI 3P (AA+DP)","1","Privado","Física","SAN MIGUEL OESTE","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-27","2008-01-08",1062,"MERLO Nº 1","Buenos Aires","Nacional","2008","","RURAL 5 PTAS","53","VOLKSWAGEN","LU","SURAN SDI  80E","1","Privado","Física","LIBERTAD","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-10","2005-07-08",1207,"OLIVOS Nº 08","Buenos Aires","Nacional","2005","","FOURGONCOURT TYPE600","07","CITROEN","19","BERLINGO FURGON 1.9D PACK - 2005","1","Privado","Física","C.AUTONOMA DE BS.AS","BUENOS AIRES","Masculino","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-10","2013-06-07",1133,"SAN MIGUEL Nº 3","Buenos Aires","Nacional","2013","","TRACTOR CON CABINA D","29","MERCEDES BENZ","EP","BMO 695 VERSION ATRON 1634 S 45","1","Privado","Jurídica","BELLA VISTA","BUENOS AIRES","No aplica","2012","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-10","2007-04-24",1179,"SAN MARTIN Nº 5","Buenos Aires","Nacional","2007","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","CDAD. DEL LIB. GRAL.JOSE DE SAN MARTIN","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-09","2000-07-24",1167,"LOMAS DE ZAMORA Nº 5","Buenos Aires","Nacional","2000","","RURAL 3 PUERTAS","34","PEUGEOT","03","PARPADDAA","1","Privado","Física","LLAVALLOL","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-14","2009-04-27",1233,"LANUS Nº 7","Buenos Aires","Nacional","2009","","FURGON 600","34","PEUGEOT","DS","PARTNER FURGON 1.9 D PRESENCE","1","Privado","Física","VALENTIN ALSINA","BUENOS AIRES","Masculino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-14","1977-05-03",1164,"MAR DEL PLATA Nº 06","Buenos Aires","Nacional","1977","","CONVERTIBLE","07","CITROEN","08","AZAM-M28 SPORT","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","No identificado","1952","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-07","1999-04-06",1271,"JOSE C. PAZ Nº 2","Buenos Aires","Nacional","1999","","FURGON 3550","29","MERCEDES BENZ","91","SPRINTER 310D/F3550","1","Privado","Física","JOSE C.PAZ","BUENOS AIRES","No identificado","1965","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-23","1995-03-23",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","1995","","BERLINA 5 PTAS","37","RENAULT","AH","RENAULT 19 RN INYEC.(BIC)","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-01","1999-07-22",4030,"SAN AGUSTIN","Córdoba","Nacional","1999","","BERLINA 3 PUERTAS","37","RENAULT","CC","CLIO RL DIESL 3 PTAS","1","Privado","Física","LA CUMBRECITA","CORDOBA","Masculino","1991","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-15","1998-10-30",21058,"ROSARIO Nº 15","Santa Fe","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 MPFI 4P C/AA","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1987","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-15","1999-05-14",13015,"MENDOZA Nº 09","Mendoza","Nacional","1999","","BERLINA 4 PTAS","37","RENAULT","CH","MEGANE RXE ABCP ABS","1","Privado","Física","PLUMERILLO","MENDOZA","Masculino","2000","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-27","2000-01-04",21056,"ROSARIO Nº 13","Santa Fe","Nacional","2000","","S WAGON","08","CHEVROLET","66","CORSA WAGON 5 PTAS GLS 1.7D","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1994","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-24","1995-05-03",21050,"ROSARIO Nº 12","Santa Fe","Nacional","1995","","BERLINA 5 PUERTAS","37","RENAULT","AH","RENAULT 19 RN INYEC. BIC","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1982","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-01","2009-10-14",2015,"CAPITAL FEDERAL Nº 015","Ciudad Autónoma de Bs.As.","Nacional","2009","","FURGON VID. C/5 ASIE","37","RENAULT","WA","KANGOO CONFORT 1.5 DCICDAADASVT1P(600KG)","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1979","ARGENTINA",50,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-10","2012-10-15",1286,"LA PLATA Nº 15","Buenos Aires","Nacional","2012","","FURGON VID C/ASIENTO","07","CITROEN","AX","BERLINGO FURGON 1.6I HDI FULL AM53","1","Privado","Física","ABASTO","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-28","1993-09-30",2089,"CAPITAL FEDERAL Nº 089","Ciudad Autónoma de Bs.As.","Protocolo 21","1993","","SEDAN","055","HONDA","068","CIVIC 1.5","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1978","ARGENTINA",50,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-07","2000-01-28",13030,"MENDOZA Nº 18","Mendoza","Nacional","2000","","BERLINA 3 PUERTAS","37","RENAULT","EL","CLIO RL DIESEL 3 PTAS DA","1","Privado","Física","JESUS NAZARENO","MENDOZA","No identificado","1986","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-01","1988-07-29",2075,"CAPITAL FEDERAL Nº 075","Ciudad Autónoma de Bs.As.","Nacional","1988","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1945","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-02","2007-06-08",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Nacional","2007","","COMPACTADOR TRASERO","67","IVECO","33","170E22RSU","1","Privado","Física","EL JAGÜEL","BUENOS AIRES","No identificado","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-23","2007-09-05",21043,"ROSARIO Nº 08","Santa Fe","Protocolo 21","2007","","PICK UP CABINA DOBLE","024","CHEVROLET","824","S10 2.8TDI DLX 4X2 ELECTRONIC CD","1","Privado","Física","ROSARIO*ROSARIO","SANTA FE","Masculino","1986","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-09","1998-02-24",13013,"MENDOZA Nº 07","Mendoza","Nacional","1998","","COMBI 3550","29","MERCEDES BENZ","93","SPRINTER  310D/C3550","1","Privado","Física","MAYOR DRUMMOND","MENDOZA","No identificado","1979","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-07","2001-04-26",2023,"CAPITAL FEDERAL Nº 023","Ciudad Autónoma de Bs.As.","Nacional","2001","","SEDAN","08","CHEVROLET","67","CORSA 4 PUERTAS GL1.7 DIESEL A","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1975","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-23","1999-12-22",2008,"CAPITAL FEDERAL Nº 008","Ciudad Autónoma de Bs.As.","Nacional","1999","","FURGON VID/C/ASIENTO","37","RENAULT","EF","KANGOO RL EXPRESS DIE DA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1962","BOLIVIA",100,"02","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-01","2007-09-06",4035,"CORDOBA Nº 05","Córdoba","Nacional","2007","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT /2007","1","Privado","Física","CORDOBA CAPITAL","CORDOBA","Masculino","1975","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-09","2001-07-16",1290,"LA MATANZA Nº 13","Buenos Aires","Importado","2001","","FURGONETA","112","RENAULT","304","EXPRESS RL 1.9D","1","Privado","Física","V.LUZURIAGA-LA MATANZA","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-23","1984-01-23",2078,"CAPITAL FEDERAL Nº 078","Ciudad Autónoma de Bs.As.","Nacional","1984","","RURAL 4 PUERTAS","37","RENAULT","12","RENAULT 18 GTX BREAK","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1958","No identificado",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-15","1999-05-07",1287,"ITUZAINGO Nº 3","Buenos Aires","Nacional","1999","","FURGON VIDRIADO CON ASIENTOS","34","PEUGEOT","03","PARTNER 1.9D","1","Privado","Física","ITUZAINGO","BUENOS AIRES","No identificado","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-08","1997-09-08",13027,"SAN RAFAEL Nº 4","Mendoza","Nacional","1997","","COMBI 3550","29","MERCEDES BENZ","93","SPRINTER 310 D / C3550","1","Privado","Física","CAÑADA SECA","MENDOZA","Femenino","1966","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-01","1994-03-24",21073,"VILLA GOBERNADOR GÁLVEZ","Santa Fe","Nacional","1994","","FURGON LARGO","37","RENAULT","86","RENAULT TRAFIC","1","Privado","Física","VILLA GOBERNADOR GALVEZ","SANTA FE","Masculino","1988","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-01","1999-10-15",21073,"VILLA GOBERNADOR GÁLVEZ","Santa Fe","Nacional","1999","","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 LTS","1","Privado","Física","VILLA GOBERNADOR GÁLVEZ","SANTA FE","Masculino","2003","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-28","2010-04-21",1065,"MORON Nº 02","Buenos Aires","Nacional","2010","99","FURGON VIDRIADO C/ ASIENTOS","37","RENAULT","WA","KANGOO CONFORT 1.5 DCICDAADASVT1P(600KG)","1","Privado","Física","MORON","BUENOS AIRES","No identificado","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-02","2008-01-09",1126,"MAR DEL PLATA Nº 04","Buenos Aires","Nacional","2008","99","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-15","2013-06-03",13028,"MENDOZA Nº 16","Mendoza","Importado","2013","98","SEDAN 3 PUERTAS CON PORTON","058","HYUNDAI","336","VELOSTER","1","Privado","Física","GOBERNADOR BENEGAS","MENDOZA","Femenino","1996","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-09","2020-08-13",2087,"CAPITAL FEDERAL Nº 087","Ciudad Autónoma de Bs.As.","Nacional","2020","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","BY","530S36T AT","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2011","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-13","2014-05-20",1024,"CHACABUCO","Buenos Aires","Nacional","2014","93","CHASIS CON CABINA DORMITORIO","29","MERCEDES BENZ","EK","BMO 695 VERSION ATRON 1634 51","1","Privado","Jurídica","CHACABUCO","BUENOS AIRES","No aplica","2005","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-08","2022-08-11",2067,"CAPITAL FEDERAL Nº 067","Ciudad Autónoma de Bs.As.","Nacional","2022","93","CHASIS CON CABINA DORMITORIO","67","IVECO","BS","170E28 MLL","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2012","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-28","2010-08-18",1014,"BRANDSEN","Buenos Aires","Nacional","2010","92","OMNIBUS","29","MERCEDES BENZ","CN","BMO 368 VERSION 1618L/55 CA","2","Público","Física","BRANDSEN","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-13","2013-02-27",20005,"PUERTO SANTA CRUZ","Santa Cruz","Protocolo 21","2013","92","TRACTOR C/CABINA DOR","047","FORD","938","CARGO 1932","1","Privado","Física","CMTE LUIS PIEDRA BUENA","SANTA CRUZ","Femenino","1970","ARGENTINA",100,"78","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-08","2013-06-27",1262,"PERGAMINO Nº 3","Buenos Aires","Nacional","2013","91","MIDIBUS","29","MERCEDES BENZ","DK","SPRINTER 515 CDI-C 4325 TE","1","Privado","Jurídica","PERGAMINO","BUENOS AIRES","No aplica","2010","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-08","2014-09-18",1262,"PERGAMINO Nº 3","Buenos Aires","Nacional","2014","91","MIDIBUS","29","MERCEDES BENZ","DK","SPRINTER 515 CDI-C 4325 TE","1","Privado","Jurídica","PERGAMINO","BUENOS AIRES","No aplica","2010","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-16","2013-06-10",6004,"MACHAGAI","Chaco","Protocolo 21","2013","91","CHASIS C/CABINA DORMITORIO","120","SCANIA","451","G360 B4X2","1","Privado","Física","MAKALLE","CHACO","No identificado","1954","ARGENTINA",100,"22","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-08","2020-06-19",1262,"PERGAMINO Nº 3","Buenos Aires","Importado","2019","90","MINIBUS (O MICROOMNIBUS)","044","FIAT","895","DUCATO MAXI CARGO VIDRIADA L4H2","1","Privado","Jurídica","PERGAMINO","BUENOS AIRES","No aplica","2010","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-09","2005-08-05",4074,"CORDOBA Nº 21","Córdoba","Nacional","2005","90","MINIBUS","29","MERCEDES BENZ","AZ","SPRINTER 313 CDI/C 3550","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1989","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-22","2018-10-09",1118,"QUILMES Nº 2","Buenos Aires","Protocolo 21","2018","82","PICK-UP CABINA DOBLE","112","RENAULT","A31","DUSTER OROCH DYNAMIQUE 1.6","1","Privado","Física","BERNAL OESTE","BUENOS AIRES","Masculino","1982","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-08","2020-08-07",1132,"PINAMAR","Buenos Aires","Protocolo 21","2020","82","PICK-UP CABINA DOBLE","044","FIAT","845","TORO VOLCANO 2.0 16V 4X4","1","Privado","Física","PINAMAR","BUENOS AIRES","Masculino","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-06","2016-10-17",1154,"LA MATANZA Nº 06","Buenos Aires","Protocolo 21","2016","82","PICK-UP CABINA DOBLE","112","RENAULT","A32","DUSTER OROCH DYNAMIQUE 2.0","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-01","2017-01-19",1247,"GENERAL RODRIGUEZ Nº 2","Buenos Aires","Protocolo 21","2017","82","PICK-UP CABINA DOBLE","024","CHEVROLET","679","S10 CD 2.8 TD 4X4 HC MT","1","Privado","Física","GENERAL RODRÍGUEZ","BUENOS AIRES","Masculino","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-24","2022-02-01",1223,"EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4)","Buenos Aires","Protocolo 21","2022","82","PICK-UP CABINA DOBLE","044","FIAT","924","STRADA ENDURANCE 1.4 CD","1","Privado","Física","CANNING","BUENOS AIRES","No identificado","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-14","2016-04-26",1171,"ESCOBAR Nº 1","Buenos Aires","Protocolo 21","2016","82","PICK-UP CABINA DOBLE","112","RENAULT","A31","DUSTER OROCH DYNAMIQUE 1.6","1","Privado","Física","BELÉN DE ESCOBAR","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-03","2016-04-15",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Protocolo 21","2016","82","PICK-UP CABINA DOBLE","112","RENAULT","A31","DUSTER OROCH DYNAMIQUE 1.6","1","Privado","Física","9 DE ABRIL","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-28","2017-09-12",1175,"LANUS Nº 5","Buenos Aires","Protocolo 21","2017","82","PICK-UP CABINA DOBLE","024","CHEVROLET","678","S10 CD 2.8 TD 4X2 HC","1","Privado","Física","REMEDIOS DE ESCALADA","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-23","2016-09-14",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Importado","2016","82","PICK-UP CABINA DOBLE","102","NISSAN","688","NP300 FRONTIER LE 4X2 DIESEL","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-02","2015-12-21",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Protocolo 21","2015","82","PICK-UP CABINA DOBLE","136","VOLKSWAGEN","508","SAVEIRO 1.6L GP","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Femenino","1948","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-09","2016-12-01",1272,"LA PLATA Nº 14","Buenos Aires","Importado","2016","82","PICK-UP CABINA DOBLE","102","NISSAN","690","NP300 FRONTIER LE 4X4 AT DIESEL","1","Privado","Física","MANUEL B. GONNET","BUENOS AIRES","Masculino","1952","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-02-13","2021-04-07",1101,"VEDIA","Buenos Aires","Protocolo 21","2021","82","PICK-UP CABINA DOBLE","024","CHEVROLET","579","S10 2.8TD 4X2 LS","1","Privado","Física","VEDIA","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
