"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-11","2007-11-07",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2007","","FOURGON COURT TYPE 6","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-25","2005-04-28",7007,"TRELEW Nº 1","Chubut","Nacional","2005","","FURGON 600","34","PEUGEOT","DM","PARTNER FURGON 1.4 N PRESENCE","1","Privado","Jurídica","TRELEW-DPTO.RAWSON","CHUBUT","No aplica","1991","No aplica",100,"26",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-04","2007-07-31",1099,"TRES ARROYOS Nº 1","Buenos Aires","Nacional","2007","","FURGON VIDRIADO C/ ASIENTOS","37","RENAULT","TD","KANGOO EXP CONFORT 1.9","1","Privado","Física","TRES ARROYOS","BUENOS AIRES","No identificado","1959","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-18","2011-08-24",1033,"GENERAL BELGRANO","Buenos Aires","Nacional","2011","","SEMIRREMOLQUE VOLCADOR","99","CORMETAL","S2","S-2-12500-CH29B21","1","Privado","Física","PILA","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-29","2000-10-06",21073,"VILLA GOBERNADOR GÁLVEZ","Santa Fe","Nacional","2000","","SEDAN","08","CHEVROLET","77","CORSA 3 PUERTAS 1.0N","1","Privado","Física","VILLA GOBERNADOR GALVEZ","SANTA FE","Masculino","1991","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-18","2002-01-15",21057,"ROSARIO Nº 14","Santa Fe","Nacional","2001","","FURGON 4P","34","PEUGEOT","10","PARFUD8PLDA","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1984","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-08","2000-01-25",1257,"MORENO Nº 3","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","63","CORSA 4 PTAS. GLS 1.7D","1","Privado","Física","LA REJA","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-18","1993-04-26",1185,"ADROGUE Nº 3","Buenos Aires","Protocolo 21","1993","","SEDAN","044","FIAT","275","DUNA SL 1.6","1","Privado","Física","CLAYPOLE","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-08","2000-06-12",1185,"ADROGUE Nº 3","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","78","CORSA GL 1.6 MPFI 3P (AA+DP)","1","Privado","Física","BURZACO","BUENOS AIRES","Femenino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-15","2000-12-29",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2000","","BERLINA 5 PTAS","37","RENAULT","EZ","MEGANE RXE BIC ABS F2","1","Privado","Física","ESTEBAN ECHEVERRIA","BUENOS AIRES","No identificado","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-04","1995-09-15",1177,"LOMAS DE ZAMORA Nº 6","Buenos Aires","Nacional","1995","","BERLINA 5 PTAS","37","RENAULT","90","RENAULT 19 RN INYEC.BIC","1","Privado","Física","LLAVALLOL","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-01","1994-05-23",1231,"TRES DE FEBRERO Nº 5","Buenos Aires","Nacional","1994","","FURGON VIDRIADO C/ASIENTOS","37","RENAULT","37","RENAULT TRAFIC","1","Privado","Física","PABLO PODESTÁ","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-14","1998-08-19",1181,"TRES DE FEBRERO Nº 4","Buenos Aires","Protocolo 21","1998","","CHASIS C/CAB C/CAM.HIDR.","092","MERCEDES BENZ","285","LO-814","1","Privado","Física","CIUDADELA","BUENOS AIRES","Femenino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-15","2001-02-21",1231,"TRES DE FEBRERO Nº 5","Buenos Aires","Nacional","2001","","SEDAN","08","CHEVROLET","76","CORSA WIND 1.7 DIESEL-3P","1","Privado","Física","SANTOS LUGARES","BUENOS AIRES","Femenino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-31","2001-08-08",1160,"SAN MARTIN Nº 4","Buenos Aires","Nacional","2001","","FURGON VIDRIADO","29","MERCEDES-BENZ","AB","SPRINTER 312D/F3000","1","Privado","Física","JOSÉ LEÓN SUÁREZ","BUENOS AIRES","No identificado","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-22","2000-02-23",1232,"HURLINGHAM Nº 2 (EX. MORON Nº 10)","Buenos Aires","Nacional","2000","","3 PTAS","08","CHEVROLET","78","CORSA GL 1.6 MPFI 3P (AA+DP)","1","Privado","Física","HURLINGHAM","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-08","1992-03-11",1264,"ADROGUE Nº 5","Buenos Aires","Nacional","1992","","BERLINA 5 PTAS.","37","RENAULT","20","11 TS","1","Privado","Física","LONGCHAMPS","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-08","1999-10-20",1257,"MORENO Nº 3","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","75","CORSA 4P GL SUPER 1.6L","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-01","2007-07-23",1226,"LA MATANZA Nº 09","Buenos Aires","Protocolo 21","2007","","CAMION C/CAJA PALETE","092","MERCEDES BENZ","272","710","1","Privado","Física","GONZÁLEZ CATÁN","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-04","2011-04-18",1218,"MORON Nº 04 (EX. MORON Nº 9)","Buenos Aires","Nacional","2011","","FURGON 800","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","CASTELAR","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-16","1994-09-08",1220,"AVELLANEDA Nº 6","Buenos Aires","Nacional","1994","","BERLINA 5 PTAS","37","RENAULT","90","RENAULT 19 RN (BIC)","1","Privado","Física","SARANDÍ","BUENOS AIRES","Femenino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-04","2001-09-11",1225,"SAN MARTIN Nº 7","Buenos Aires","Nacional","2001","","RURAL 3 PTAS","34","PEUGEOT","05","PARPANDAA","1","Privado","Física","JOSÉ LEÓN SUÁREZ","BUENOS AIRES","Femenino","1983","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-08","1985-08-08",1169,"OLIVOS Nº 05","Buenos Aires","Nacional","1985","","BERLINA 5 PUERTAS","37","RENAULT","20","11 TS","1","Privado","Física","VILLA ADELINA","BUENOS AIRES","Masculino","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-15","2001-01-31",1266,"MALVINAS ARGENTINAS Nº 3","Buenos Aires","Nacional","2001","","SEDAN","08","CHEVROLET","76","CORSA WIND 1.7 DIESEL-3P","1","Privado","Física","PABLO NOGUES-GRAL SARMIENTO","BUENOS AIRES","No identificado","1977","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-15","1999-08-03",1231,"TRES DE FEBRERO Nº 5","Buenos Aires","Nacional","1999","","SEDAN 4 PTAS","08","CHEVROLET","63","CORSA 4 PTAS. GLS 1.7 D","1","Privado","Física","RAMOS MEJÍA","BUENOS AIRES","Masculino","1954","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-14","2010-09-13",1228,"LA PLATA Nº 10","Buenos Aires","Nacional","2010","","FURGON 800","34","PEUGEOT","K2","PARTNER PRESENCE PLC 1.6 HDI","1","Privado","Física","VILLA ELVIRA","BUENOS AIRES","Femenino","1965","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-15","2000-11-06",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Nacional","2000","","S.WAGON","08","CHEVROLET","66","CORSA WAGON 5 PTAS GLS 1.7D","1","Privado","Física","BOSQUES","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-10","1998-06-03",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Nacional","1998","","BERLINA 4 PTAS.","37","RENAULT","CZ","MEGANE RT DT TRIC","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Masculino","2002","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-29","2000-02-04",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","67","CORSA 4P GL 1.7 DIESEL A","1","Privado","Física","MONTE GRANDE- E. ECHEVERRIA","BUENOS AIRES","No identificado","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-07","2004-06-03",2078,"CAPITAL FEDERAL Nº 078","Ciudad Autónoma de Bs.As.","Nacional","2004","99","FURGON VIDRIADO C/ASIENTOS","37","RENAULT","KJ","KANGOO RL EXPRESS DIE 1PCL","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1969","SIRIA",100,"02","SYR"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-16","2001-03-02",2078,"CAPITAL FEDERAL Nº 078","Ciudad Autónoma de Bs.As.","Nacional","2001","99","FURGON VIDRIADO","29","MERCEDES BENZ","AC","SPRINTER 312D/F3550","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1957","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-03","2015-09-07",1052,"LOBOS","Buenos Aires","Nacional","2015","99","FURGON VIDRIADO C/ASIE TRAS","37","RENAULT","ZL","KANGOO PH3 CONFORT 1.6 1P","1","Privado","Física","LOBOS","BUENOS AIRES","Femenino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-30","2012-11-19",1149,"LA PLATA Nº 06","Buenos Aires","Nacional","2012","99","FURGON VIDRIADO CON ASIENTOS","34","PEUGEOT","KE","PARTNER CONFORT 1.4","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-31","1995-01-23",1259,"SAN MARTIN Nº 8","Buenos Aires","Nacional","1995","99","CAMION RIGIDO C/SIMP C/FRIG","29","MERCEDES BENZ","44","L 710/42","1","Privado","Física","SAN MARTIN","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-18","2005-01-21",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Nacional","2005","99","FURGON VIDRIADO CON ASIENTOS","37","RENAULT","NP","KANGOO RL EXPRESS DIE 1PCL AA","1","Privado","Física","VILLA LAMADRID","BUENOS AIRES","Masculino","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-08","2002-05-16",1273,"MORENO Nº 4","Buenos Aires","Nacional","2002","99","FURGON VIDRIADO CON ASIENTO","37","RENAULT","DJ","TRAFIC LARGO DIE.DA (F8Q)/2002","1","Privado","Física","TRUJUI","BUENOS AIRES","Femenino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-25","2001-08-29",1261,"MARCOS PAZ","Buenos Aires","Nacional","2001","99","FURGON VID C/ASIENTOS","37","RENAULT","EE","KANGOO RL EXPRESS DIE DA","1","Privado","Física","MARCOS PAZ","BUENOS AIRES","No identificado","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-15","2013-09-06",1305,"HURLINGHAM Nº 3","Buenos Aires","Importado","2013","98","SEDAN 3 PUERTAS CON PORTON","058","HYUNDAI","336","VELOSTER","1","Privado","Física","HURLINGHAM","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-28","2014-06-06",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","2014","94","TRACTOR C/CABINA DORMITORIO","29","MERCEDES BENZ","EP","BMO 695 VERSION ATRON 1634 S 45","1","Privado","Física","TAPIALES","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-25","2023-02-27",2067,"CAPITAL FEDERAL Nº 067","Ciudad Autónoma de Bs.As.","Nacional","2023","93","CHASIS CON CABINA DORMITORIO","67","IVECO","BS","170E28 MLL","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2012","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-16","2016-10-05",2042,"CAPITAL FEDERAL Nº 042","Ciudad Autónoma de Bs.As.","Protocolo 21","2016","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","892","AXOR 1933 S","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2009","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-30","2015-06-11",2021,"CAPITAL FEDERAL Nº 021","Ciudad Autónoma de Bs.As.","Protocolo 21","2015","92","TRACTOR C/ CABINA DORMITORIO","092","MERCEDES BENZ","967","ATEGO 1725 S","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2015","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-18","2018-02-23",1033,"GENERAL BELGRANO","Buenos Aires","Protocolo 21","2018","92","TRACTOR C/CABINA DORMITORIO","047","FORD","B05","CARGO 1729-37 CD AMT","1","Privado","Física","PILA","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-09","2005-04-18",2007,"CAPITAL FEDERAL Nº 007","Ciudad Autónoma de Bs.As.","Nacional","2005","90","MINIBUS","29","MERCEDES-BENZ","BP","SPRINTER 413 CDI/C 4025","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1987","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-04","2006-10-24",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2006","90","MINIBUS","29","MERCEDES BENZ.","BP","SPRINTER 413 CDI/C 4025","2","Público","Física","GONZALEZ CATAN","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-09","2007-12-21",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Nacional","2007","90","MINIBUS","29","MERCEDES BENZ","BP","SPRINTER 413 CDI/C 4025","2","Público","Jurídica","FLORENCIO VARELA","BUENOS AIRES","No aplica","1999","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-07","2007-11-29",1273,"MORENO Nº 4","Buenos Aires","Nacional","2007","90","MINIBUS","29","MERCEDES BENZ","AX","SPRINTER 313 CDI/C 3000","1","Privado","Física","TRUJUI","BUENOS AIRES","No identificado","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-10","2017-05-30",1317,"ADROGUE Nº 6","Buenos Aires","Protocolo 21","2017","82","PICK-UP CABINA DOBLE","112","RENAULT","A31","DUSTER OROCH DYNAMIQUE 1.6","1","Privado","Física","SAN JOSE","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-08","2018-09-14",2079,"CAPITAL FEDERAL Nº 079","Ciudad Autónoma de Bs.As.","Importado","2018","82","PICK-UP CABINA DOBLE","102","NISSAN","690","NP300 FRONTIER LE 4X4 AT DIESEL","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1996","ARGENTINA",50,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-07","2020-01-29",4007,"CORDOBA Nº 03","Córdoba","Protocolo 21","2020","82","PICK-UP CABINA DOBLE","044","FIAT","902","TORO FREEDOM 1.8 16V 4X2 AT6","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1956","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-31","2019-04-24",2007,"CAPITAL FEDERAL Nº 007","Ciudad Autónoma de Bs.As.","Protocolo 21","2019","82","PICK-UP CABINA DOBLE","112","RENAULT","A39","DUSTER OROCH OUTSIDER PLUS 2.0","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1987","PARAGUAY",50,"02","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-14","2019-10-23",2025,"CAPITAL FEDERAL Nº 025","Ciudad Autónoma de Bs.As.","Protocolo 21","2019","82","PICK-UP CABINA DOBLE","024","CHEVROLET","584","S10 2.8TD 4X4 LTZ A/T","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2014","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-29","2013-06-26",21039,"ROSARIO Nº 06","Santa Fe","Protocolo 21","2013","82","PICK-UP CABINA DOBLE","044","FIAT","714","STRADA ADVENTURE 1.6","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1982","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-09","2021-06-23",13031,"MAIPU Nº 1- MENDOZA","Mendoza","Protocolo 21","2021","82","PICK-UP CABINA DOBLE","044","FIAT","845","TORO VOLCANO 2.0 16V 4X4","1","Privado","Física","MAIPU","MENDOZA","Masculino","1951","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-25","2021-10-28",1065,"MORON Nº 02","Buenos Aires","Protocolo 21","2021","82","PICK-UP CABINA DOBLE","044","FIAT","933","TORO FREEDOM 1.8 CD AT6 4X2","1","Privado","Física","MORON","BUENOS AIRES","Femenino","1972","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-08-04","2022-11-23",1010,"BALCARCE","Buenos Aires","Protocolo 21","2022","82","PICK-UP CABINA DOBLE","044","FIAT","924","STRADA ENDURANCE 1.4 CD","1","Privado","Física","BALCARCE","BUENOS AIRES","Masculino","1938","ARGENTINA",100,"06","ARG"
