"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-19","2004-11-23",1059,"MAR DEL PLATA Nº 02","Buenos Aires","Nacional","2004","","BERLINA 4 PTAS","37","RENAULT","NK","MEGANE EXPRESION TRI GNC","1","Privado","Física","MAR DEL PLATA - GRAL PUEYRREDON","BUENOS AIRES","No identificado","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-05","1999-06-03",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","51","CORSA 4 PUERTAS GL","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-07","2012-03-13",1145,"QUILMES Nº 4","Buenos Aires","Nacional","2012","","FURGON VIDRIADO C/AS","07","CITROEN","AG","BERLINGO FURGON 1.6I HDI FULL AM52","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-22","2010-10-29",1115,"MORON Nº 01","Buenos Aires","Protocolo 21","2010","","FURGON VIDRIADO CON ASIENTOS","112","RENAULT","727","MASTER PH3 DCI 120 L1H1 PKCNF","1","Privado","Física","MORON","BUENOS AIRES","Femenino","1979","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-14","1999-06-17",1113,"SAN VICENTE","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","65","CORSA 4 PUERTAS GL A/A Y","1","Privado","Física","GUERNICA","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-07","1999-05-26",1115,"MORON Nº 01","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","63","CORSA 4 PTAS.GLS 1.7 D","1","Privado","Física","MORON","BUENOS AIRES","No identificado","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-13","1999-09-27",1176,"SAN ISIDRO Nº 05","Buenos Aires","Nacional","1999","","COMBI 3550","29","MERCEDES BENZ","93","SPRINTER310D/C3550","1","Privado","Física","BOULOGNE (SAN ISIDRO)","BUENOS AIRES","No identificado","1953","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-07","2000-03-31",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","63","CORSA 4 PTAS GLS.1.7 D","1","Privado","Física","LAFERRERE","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-06","2012-08-13",2092,"CAPITAL FEDERAL Nº 092","Ciudad Autónoma de Bs.As.","Protocolo 21","2012","","CAMION C/PLANCHA DE AUXILIO","063","IVECO","273","DAILY 55C16 PASO 3750","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1974","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-07","1997-03-13",1309,"MERLO Nº 5","Buenos Aires","Nacional","1997","","CHASIS C/CABINA P/CAMION","29","MERCEDES BENZ","88","L 710/37 E1","1","Privado","Física","CIUDAD DE LIBERTAD","BUENOS AIRES","No identificado","2004","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-29","2011-08-30",1273,"MORENO Nº 4","Buenos Aires","Protocolo 21","2011","","FURGON VIDRIADO","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","TRUJUI","BUENOS AIRES","No identificado","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-07","1997-07-18",2054,"CAPITAL FEDERAL Nº 054","Ciudad Autónoma de Bs.As.","Importado","1997","","FURGONETA VIDRIADA","047","FORD","303","COURIER","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1971","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-15","2006-11-13",2045,"CAPITAL FEDERAL Nº 045","Ciudad Autónoma de Bs.As.","Nacional","2006","","FURGON 600","34","PEUGEOT","DP","PARTNER FURGON 1.4 N CONFORT","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1912","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-29","1999-03-16",2054,"CAPITAL FEDERAL Nº 054","Ciudad Autónoma de Bs.As.","Importado","1999","","FURGON VIDRIADO","104","PEUGEOT","131","BOXER 270 CD","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1994","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-28","1997-09-02",4074,"CORDOBA Nº 21","Córdoba","Nacional","1997","","BERLINA 5 PUERTAS","37","RENAULT","AH","RENAULT 19 RN INYEC (BIC)","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1985","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-07","1994-06-02",4060,"CORDOBA Nº 17","Córdoba","Nacional","1994","","MINI VAN VIDRIADA","37","RENAULT","37","RENAULT TRAFIC","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1975","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-12","1998-05-26",4059,"CORDOBA Nº 16","Córdoba","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 4D WORLD CUP","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1979","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-06","1987-09-14",2092,"CAPITAL FEDERAL Nº 092","Ciudad Autónoma de Bs.As.","Nacional","1987","","COUPE 2 PUERTAS","37","RENAULT","44","RENAULT FUEGO GTX","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","2002","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-20","2000-06-08",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","2000","","RURAL 3 PTAS","07","CITROEN","06","BERLINGO DPL","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-12","1987-05-13",1254,"CHIVILCOY Nº 2","Buenos Aires","Nacional","1987","","BERLINA 5 PTAS.","32","RENAULT","20","RENAULT 11 TS","1","Privado","Física","CHIVILCOY","BUENOS AIRES","Femenino","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-11","1994-09-30",2060,"CAPITAL FEDERAL Nº 060","Ciudad Autónoma de Bs.As.","Nacional","1994","","BERLINA 5 PUERTAS","37","RENAULT","90","RENAULT 19 RN -BIC-","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1981","PARAGUAY",100,"02","PRY"
"COMUNICACIÓN DE RECUPERO","2023-09-20","2011-03-30",2093,"CAPITAL FEDERAL Nº 093","Ciudad Autónoma de Bs.As.","Nacional","2011","","FURGON 800","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1993","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-01","1994-06-01",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Importado","1994","","PICK-UP","047","FORD","065","EXPLORER","1","Privado","Física","VILLA CENTENARIO","BUENOS AIRES","No identificado","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-12","1993-01-19",1319,"LA MATANZA Nº 15","Buenos Aires","Nacional","1993","","furg vidr con asient","37","RENAULT","34","TRAFIC","1","Privado","Física","ISIDRO CASANOVA-LA MATANZA","BUENOS AIRES","No identificado","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-28","2009-01-08",1311,"LA MATANZA Nº 14","Buenos Aires","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","Femenino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-25","2008-11-28",1319,"LA MATANZA Nº 15","Buenos Aires","Protocolo 21","2008","","CHASIS C/CAB+HIDRO+C/CGRALES","047","FORD","170","F-4000 D","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","No identificado","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-18","2011-05-30",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Nacional","2011","","FURGON VIDRIA C/ASIE","34","PEUGEOT","KF","PARTNER PRESENCE PLC","1","Privado","Física","MONTE GRANDE-E.ECHEVERRIA","BUENOS AIRES","No identificado","1949","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2023-09-19","1988-09-02",1265,"PILAR Nº 3","Buenos Aires","Nacional","1988","","BERLINA 5 PTAS.","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","MANUEL ALBERTI","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-15","2005-04-29",1149,"LA PLATA Nº 06","Buenos Aires","Nacional","2005","99","FURGON VIDRIADO C/ASIENTOS","07","CITROEN","39","BERLINGO FURGON 1.9D PLC","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-04","2012-10-25",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Nacional","2012","99","FURGON VID. C/ASIENTOS","34","PEUGEOT","KE","PARTNER CONFORT 1.4","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Femenino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-25","2016-10-05",1273,"MORENO Nº 4","Buenos Aires","Nacional","2016","99","FURGON VIDRIADO. C/ASIENTOS","37","RENAULT","ZL","KANGOO PH3 CONFORT 1.6 1P","1","Privado","Física","MORENO","BUENOS AIRES","Femenino","1988","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2023-09-22","2014-03-27",2027,"CAPITAL FEDERAL Nº 027","Ciudad Autónoma de Bs.As.","Importado","2014","98","SEDAN 3 PUERTAS CON PORTON","058","HYUNDAI","336","VELOSTER","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1994","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-07","2017-02-07",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","2017","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","CH","450C33T MLL","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Masculino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-15","2021-10-13",4003,"BELL VILLE Nº 1","Córdoba","Nacional","2021","93","CHASIS CON CABINA DORMITORIO","67","IVECO","BS","170E28 MLL","1","Privado","Física","SAN MARCOS SUD","CORDOBA","Femenino","1990","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-21","2016-10-03",1016,"CARLOS CASARES","Buenos Aires","Protocolo 21","2016","92","TRACTOR C/CABINA DORMITORIO","137","VOLVO","705","FM 380 4X2 T","1","Privado","Jurídica","CARLOS CASARES","BUENOS AIRES","No aplica","2014","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-20","2012-08-01",2053,"CAPITAL FEDERAL Nº 053","Ciudad Autónoma de Bs.As.","Protocolo 21","2012","92","TRACTOR C/CABINA DORMITORIO","063","IVECO","356","450E33T CURSOR","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1986","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-29","2017-01-05",1263,"OLIVOS Nº 10","Buenos Aires","Protocolo 21","2016","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","892","AXOR 1933 S","1","Privado","Física","FLORIDA","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-01","2015-06-22",1199,"LANUS Nº 6","Buenos Aires","Nacional","2015","91","MIDIBUS","29","MERCEDES BENZ","DK","SPRINTER 515 CDI-C 4325 TE","1","Privado","Física","REMEDIOS DE ESCALADA","BUENOS AIRES","Masculino","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-12","2007-02-16",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2007","90","MINIBUS","29","MERCEDES BENZ","BP","SPRINTER 413 CDI/C 4025","1","Privado","Física","GONZÃLEZ CATÃN","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-05","2007-05-31",1231,"TRES DE FEBRERO Nº 5","Buenos Aires","Nacional","2007","90","MINIBUS","29","MERCEDES BENZ","AZ","SPRINTER 313 CDI/C 3550","1","Privado","Física","LOMA HERMOSA","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-15","2012-11-08",5004,"GOYA","Corrientes","Nacional","2011","90","MINIBUS","29","MERCEDES BENZ","BP","SPRINTER 413 CDI/C 4025","1","Privado","Física","GOYA","CORRIENTES","Masculino","1967","ARGENTINA",100,"18","ARG"
"COMUNICACIÓN DE RECUPERO","2023-09-15","2020-08-07",21034,"SUNCHALES","Santa Fe","Protocolo 21","2020","82","PICK-UP CABINA DOBLE","044","FIAT","845","TORO VOLCANO 2.0 16V 4X4","1","Privado","Jurídica","SUNCHALES","SANTA FE","No aplica","1946","No aplica",100,"82",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-25","2007-12-05",21039,"ROSARIO Nº 06","Santa Fe","Protocolo 21","2007","82","PICK-UP CABINA DOBLE","024","CHEVROLET","416","S10 2.8TDI DLX 4X4 ELECTRONIC CD","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1963","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-12","2019-01-04",13001,"MENDOZA Nº 01","Mendoza","Protocolo 21","2019","82","PICK-UP CABINA DOBLE","044","FIAT","902","TORO FREEDOM 1.8 16V 4X2 AT6","1","Privado","Física","GODOY CRUZ","MENDOZA","Femenino","1978","ARGENTINA",100,"50","ARG"
"COMUNICACIÓN DE RECUPERO","2023-09-25","2018-04-04",13015,"MENDOZA Nº 09","Mendoza","Protocolo 21","2018","82","PICK-UP CABINA DOBLE","044","FIAT","714","STRADA ADVENTURE 1.6","1","Privado","Jurídica","CIUDAD","MENDOZA","No aplica","1966","No aplica",100,"50",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-09-06","2012-12-12",21071,"SANTO TOME","Santa Fe","Protocolo 21","2012","82","PICK-UP CABINA DOBLE","024","CHEVROLET","579","S10 2.8TD 4X2 LS","1","Privado","Física","SANTO TOME","SANTA FE","Masculino","1983","ARGENTINA",100,"82","ARG"
"COMUNICACIÓN DE RECUPERO","2023-09-07","2017-11-23",19003,"SAN LUIS Nº 1","San Luis","Protocolo 21","2017","82","PICK-UP CABINA DOBLE","024","CHEVROLET","579","S10 2.8TD 4X2 LS","1","Privado","Física","SAN LUIS","SAN LUIS","Masculino","1975","ARGENTINA",100,"74","ARG"
"COMUNICACIÓN DE RECUPERO","2023-09-18","2016-12-14",15014,"VILLA LA ANGOSTURA","Neuquén","Importado","2016","82","PICK-UP CABINA DOBLE","M20","RAM","001","RAM 1500 5.7 V8 LARAMIE 4X4","1","Privado","Física","RIACHUELO","NEUQUEN","Masculino","1992","ARGENTINA",100,"58","ARG"
