"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-06","1998-09-28",1118,"QUILMES Nº 2","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 MPFI 4P C/AA","1","Privado","Física","BERNAL","BUENOS AIRES","Masculino","1988","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-14","2000-05-31",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","67","CORSA 4 PUERTAS GL1.7DIESEL A","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","No identificado","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-21","1997-05-02",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","1997","","BERLINA 3 PTAS","37","RENAULT","BS","CLIO RN 3 PTAS PACK AA","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-11","1996-10-17",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","1996","","BERLINA","37","RENAULT","BB","CLIO RT 5 PTAS.","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-13","2007-01-03",1168,"MORON Nº 06","Buenos Aires","Nacional","2007","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","EL PALOMAR","BUENOS AIRES","Masculino","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-11","2009-01-09",1218,"MORON Nº 04 (EX. MORON Nº 9)","Buenos Aires","Nacional","2009","","VIDRIADO CON ASIENTO","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","CASTELAR","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-04","1993-09-10",4075,"CORDOBA Nº 22","Córdoba","Importado","1993","","SEDAN","","PEUGEOT","","405SRI","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1950","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-18","1999-03-19",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Nacional","1999","","S WAGON","08","CHEVROLET","55","CORSA WAGON GL A/A Y D/P","1","Privado","Física","SAENZ PEÑA","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-11","1999-01-04",1249,"BERISSO Nº 1","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","67","CORSA 4P GL 1.7 DIESEL C","1","Privado","Física","BERISSO","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-14","1997-02-07",1264,"ADROGUE Nº 5","Buenos Aires","Nacional","1997","","BERLINA 5 PTAS","37","RENAULT","AH","RENAULT 19 RN INYEC.(BIC)","1","Privado","Física","SAN JOSE","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-20","1999-03-31",5004,"GOYA","Corrientes","Nacional","1999","","RURAL 4 PUERTAS","19","FORD","JJ","ESCORT RURAL LX 1.8 N","1","Privado","Física","SANTA LUCIA","CORRIENTES","Masculino","1955","ARGENTINA",100,"18","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-01","1998-07-31",2010,"CAPITAL FEDERAL Nº 010","Ciudad Autónoma de Bs.As.","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 4D WORLD CUP","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1978","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-26","1998-10-30",13016,"MENDOZA Nº 10","Mendoza","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 4D WORLD CUP","1","Privado","Física","LAS HERAS","MENDOZA","No identificado","1967","ARGENTINA",50,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-15","2011-02-16",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","2011","","FURGON VIDRIADO FAMILIAR","34","PEUGEOT","KG","PARTNER CONFORT 1.6","1","Privado","Física","SAN FRANCISCO SOLANO","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-13","2009-09-28",1263,"OLIVOS Nº 10","Buenos Aires","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","VILLA MARTELLI","BUENOS AIRES","Masculino","1949","URUGUAY",100,"06","URY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-21","2011-04-27",2088,"CAPITAL FEDERAL Nº 088","Ciudad Autónoma de Bs.As.","Protocolo 21","2011","","FURGONETA VIDRIADA","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1953","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-26","1985-01-22",13016,"MENDOZA Nº 10","Mendoza","Nacional","1985","","BERLINA 5 PUERTAS","37","RENAULT","19","RENAULT 11 TL","1","Privado","Física","EL PLUMERILLO","MENDOZA","Femenino","1954","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-27","2010-02-19",16007,"SAN CARLOS DE BARILOCHE Nº 1","Río Negro","Nacional","2010","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","SAN CARLOS DE BARILOCHE","RIO NEGRO","Masculino","1971","ARGENTINA",100,"62","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-11","1989-11-06",2050,"CAPITAL FEDERAL Nº 050","Ciudad Autónoma de Bs.As.","Nacional","1989","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1970","PERU",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-29","1999-06-10",21022,"SAN LORENZO Nº 1","Santa Fe","Nacional","1999","","BERLINA 4 PTAS","37","RENAULT","CZ","MEGANE RT DT TRIC.","1","Privado","Física","SAN LORENZO","SANTA FE","Masculino","1975","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-19","2001-06-13",1310,"LA PLATA Nº 17","Buenos Aires","Nacional","2001","","RURAL 3 PUERTAS","34","PEUGEOT","03","PARPADDAA","1","Privado","Física","LISANDRO OLMOS","BUENOS AIRES","Femenino","1961","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-15","2013-07-24",1271,"JOSE C. PAZ Nº 2","Buenos Aires","Importado","2013","","FURGONETA VID C/ ASIENTOS","044","FIAT","759","FIORINO QUBO 1.4 8V DYNAMIC","1","Privado","Física","JOSÉ C. PAZ","BUENOS AIRES","Masculino","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-04","2000-07-13",13015,"MENDOZA Nº 09","Mendoza","Nacional","2000","","FURGON VIDRIADO C/ASIENTOS","53","VOLKSWAGEN","01","CADDY 1.9 SD 992","1","Privado","Física","PANQUEHUA","MENDOZA","Masculino","1995","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-22","2007-04-16",1251,"LANUS Nº 8","Buenos Aires","Nacional","2007","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","LANÚS OESTE","BUENOS AIRES","Femenino","1982","BOLIVIA",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-26","1997-08-07",1319,"LA MATANZA Nº 15","Buenos Aires","Nacional","1997","","FGON.LARGO S/D","37","RENAULT","AX","TRAFIC LARGO NAF. D. ASIST.","1","Privado","Física","V.INSUPERABLE","BUENOS AIRES","Femenino","1951","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-15","1999-10-07",2080,"CAPITAL FEDERAL Nº 080","Ciudad Autónoma de Bs.As.","Nacional","1999","","BERLINA 4 PTAS","37","RENAULT","CW","RENAULT 19 RE DIESEL","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1972","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-14","2000-04-06",1319,"LA MATANZA Nº 15","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","61","CORSA 4PTAS.WIND 1.7 D","1","Privado","Física","LA TABLADA-LA MATANZA","BUENOS AIRES","No identificado","1973","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-12","1999-05-19",21016,"ROSARIO Nº 04","Santa Fe","Nacional","1999","","TREN RODANTE","91","MIRBAL","2Z","PARA SEMIRREMOLQUE PLAYO","1","Privado","Jurídica","ROSARIO","SANTA FE","No aplica","1992","No aplica",100,"82",""
"COMUNICACIÓN DE RECUPERO","2023-12-18","2013-01-22",1185,"ADROGUE Nº 3","Buenos Aires","Nacional","2013","99","FURGON V/C.ASIENTOS","37","RENAULT","VW","KANGOO CONFORT 1.6 CD AA DA SVT 1PL (600KG)","1","Privado","Física","A.BROWN","BUENOS AIRES","Femenino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-15","2005-11-14",1150,"AVELLANEDA Nº 3","Buenos Aires","Nacional","2005","99","FURG.VIDRIADO C/ASIENTOS","37","RENAULT","NP","KANGOO RL EXPRESS DIE 1PCL AA","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-13","2016-11-23",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2016","99","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","MW","PARTNER CONFORT 1.6 HDI 5 PLAZAS","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-19","2009-10-20",1273,"MORENO Nº 4","Buenos Aires","Nacional","2009","99","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","FRANCISCO ÁLVAREZ","BUENOS AIRES","Masculino","1972","COLOMBIA",100,"06","COL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-11","1998-01-20",2067,"CAPITAL FEDERAL Nº 067","Ciudad Autónoma de Bs.As.","Importado","1998","98","SEDAN 2 PTAS","055","HONDA","542","PRELUDE 2.2 VTI","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1969","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-06","2013-09-24",2023,"CAPITAL FEDERAL Nº 023","Ciudad Autónoma de Bs.As.","Nacional","2013","94","TRACTOR CON CABINA DORM","29","MERCEDES BENZ","EP","BMO 695 VERSION ATRON 1634 S 45","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2008","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-12","2017-04-18",23009,"YERBA BUENA Nº 1","Tucumán","Protocolo 21","2017","92","TRACTOR C/CABINA DORMITORIO","137","VOLVO","686","FH 420 4X2 T","1","Privado","Jurídica","LULES","TUCUMAN","No aplica","2014","No aplica",100,"90",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-26","2021-11-11",1172,"TANDIL Nº 2","Buenos Aires","Importado","2021","92","TRACTOR C/CABINA DORMITORIO","137","VOLVO","738","FH 420 6X2 T","1","Privado","Jurídica","TANDIL","BUENOS AIRES","No aplica","2017","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-21","2018-01-31",17002,"METAN","Salta","Protocolo 21","2018","92","TRACTOR C/CABINA DORMITORIO","047","FORD","A82","CARGO 2042","1","Privado","Jurídica","EL TALA","SALTA","No aplica","2010","No aplica",100,"66",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-19","2011-06-23",1247,"GENERAL RODRIGUEZ Nº 2","Buenos Aires","Protocolo 21","2011","92","TRACTOR C/CABINA DOR","092","MERCEDES BENZ","759","LS-1634","1","Privado","Física","GENERAL RODRÍGUEZ","BUENOS AIRES","Femenino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-26","2014-01-14",2088,"CAPITAL FEDERAL Nº 088","Ciudad Autónoma de Bs.As.","Nacional","2014","90","MINIBUS (O MICROOMNIBUS)","29","MERCEDES BENZ","DJ","SPRINTER 415 CDI-C 3665 TE","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1972","BOLIVIA",100,"02","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-05","2009-10-02",1289,"QUILMES Nº 9","Buenos Aires","Nacional","2009","90","MINIBUS","29","MERCEDES BENZ","BP","SPRINTER 413 CDI/C 4025","1","Privado","Física","EZPELETA","BUENOS AIRES","No identificado","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-13","2011-02-25",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Nacional","2010","90","MINIBUS","29","MERCEDES-BENZ","BP","SPRINTER 413 CDI/C 4025","1","Privado","Física","MARTIN CORONADO","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-01","2017-03-21",1227,"LA MATANZA Nº 10","Buenos Aires","Protocolo 21","2017","82","PICK-UP CABINA DOBLE","112","RENAULT","A39","DUSTER OROCH OUTSIDER PLUS 2.0","1","Privado","Física","LAFERRERE","BUENOS AIRES","Masculino","1952","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-19","2009-02-11",1133,"SAN MIGUEL Nº 3","Buenos Aires","Protocolo 21","2009","82","PICK-UP CABINA DOBLE","093","MITSUBISHI","457","L200 OUTDOOR HPE","1","Privado","Física","BELLA VISTA","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-04","2017-06-02",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2017","82","PICK-UP CABINA DOBLE","112","RENAULT","A31","DUSTER OROCH DYNAMIQUE 1.6","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-11","2021-07-29",1035,"GENERAL MADARIAGA","Buenos Aires","Protocolo 21","2021","82","PICK-UP CABINA DOBLE","044","FIAT","902","TORO FREEDOM 1.8 16V 4X2 AT6","1","Privado","Física","GENERAL MADARIAGA","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-22","2016-03-08",1228,"LA PLATA Nº 10","Buenos Aires","Protocolo 21","2016","82","PICK-UP CABINA DOBLE","136","VOLKSWAGEN","508","SAVEIRO 1.6L GP","1","Privado","Física","VILLA ELVIRA","BUENOS AIRES","Masculino","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-22","2022-02-22",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Importado","2022","82","PICK-UP CABINA DOBLE","047","FORD","C83","MAVERICK LARIAT 2.0L 4X4 AT","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-04","2007-07-04",1157,"MORON Nº 05","Buenos Aires","Protocolo 21","2007","82","PICK-UP CABINA DOBLE","093","MITSUBISHI","457","L200 OUTDOOR HPE","1","Privado","Física","CASTELAR","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-21","2017-06-06",1226,"LA MATANZA Nº 09","Buenos Aires","Protocolo 21","2017","82","PICK-UP CABINA DOBLE","044","FIAT","844","TORO FREEDOM 2.0 16V 4X4","1","Privado","Física","GONZÁLEZ CATÁN","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-14","2021-04-22",1174,"LA MATANZA Nº 07","Buenos Aires","Protocolo 21","2021","82","PICK-UP CABINA DOBLE","044","FIAT","902","TORO FREEDOM 1.8 16V 4X2 AT6","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-12-20","2022-08-12",1108,"OLIVOS Nº 02","Buenos Aires","Importado","2022","82","PICK-UP CABINA DOBLE","047","FORD","C83","MAVERICK LARIAT 2.0L 4X4 AT","1","Privado","Física","FLORIDA","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
