"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-12","1999-10-19",1074,"PILAR Nº 1","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","75","CORSA 4 PTAS. GLS SUPER 1.6L","1","Privado","Física","PILAR","BUENOS AIRES","Masculino","1971","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-30","2000-06-05",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","77","CORSA 3 DOOR WIND 1.6 MPFI","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-15","2001-06-27",1167,"LOMAS DE ZAMORA Nº 5","Buenos Aires","Importado","2001","","HIDROGRUA C/CAJA PLAYA","235","INTERNATIONAL","006","4700 4X2","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","BUENOS AIRES","No aplica","2020","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-14","2000-10-10",1198,"SAN ISIDRO Nº 07","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","57","CORSA 4 PTAS.WIND 1.6 MPFI","1","Privado","Física","BECCAR","BUENOS AIRES","Masculino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-29","2009-01-16",1074,"PILAR Nº 1","Buenos Aires","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","PILAR","BUENOS AIRES","Masculino","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-09","1994-10-21",1001,"ADROGUE Nº 1","Buenos Aires","Importado","1994","","SEDAN","","PEUGEOT","","405 GLD","1","Privado","Física","CLAYPOLE-ALTE.BROWN","BUENOS AIRES","No identificado","1963","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-13","2001-01-09",1168,"MORON Nº 06","Buenos Aires","Importado","2001","","PLAT. PORTA VEH.CON IZAJE","063","IVECO","009","TURBO DAILY 35.10","1","Privado","Física","EL PALOMAR","BUENOS AIRES","No identificado","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-29","2000-12-19",1065,"MORON Nº 02","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","80","CORSA GL 1.6 MPFI 5P  (AA+DP)","1","Privado","Física","VILLA TESEI","BUENOS AIRES","Femenino","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-09","1998-12-23",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 MPFI 4P C/AA","1","Privado","Física","CLAYPOLE","BUENOS AIRES","Masculino","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-12","2001-01-05",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2001","","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","07","PARFUD6PL","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-08","1998-11-24",1196,"LA PLATA Nº 08","Buenos Aires","Nacional","1998","","TRANSPORTE DE CARGA","29","MERCEDES BENZ","95","SPRINTER310D/CH3550","1","Privado","Física","SAN LORENZO","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-12","2001-05-29",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2001","","FURGON VIDRIADO C/AS","34","PEUGEOT","07","PARFUD6PL","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1961","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-16","1991-04-10",1134,"LANUS Nº 3","Buenos Aires","Nacional","1991","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","LANUS ESTE","BUENOS AIRES","Masculino","1954","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-08","2008-03-31",1110,"SAN ANDRES DE GILES","Buenos Aires","Protocolo 21","2008","","PICK-UP CABINA DOBLE","102","NISSAN","824","FRONTIER 4X2SE 2.8TDI ELECTRONIC","1","Privado","Física","SOLÍS","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-29","1998-09-25",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","51","CORSA GL 1.6 MPFI 4 PTAS","1","Privado","Física","WILDE","BUENOS AIRES","No identificado","1988","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-06","2010-11-19",1059,"MAR DEL PLATA Nº 02","Buenos Aires","Nacional","2010","","FURGON 800","34","PEUGEOT","KE","PARTNER CONFORT 1.4","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","No identificado","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-12","2006-01-30",1203,"MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4)","Buenos Aires","Nacional","2006","","FURGON VIDRIADO","37","RENAULT","NP","KANGOO RL EXPRESS DIE 1PCL AA","1","Privado","Física","VILLA DE MAYO","BUENOS AIRES","Femenino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-22","1987-01-28",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","1987","","COUPE 2 PUERTAS","37","RENAULT","44","RENAULT FUEGO GTX","1","Privado","Física","SANTOS LUGARES","BUENOS AIRES","Masculino","1943","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-22","2009-06-17",1211,"QUILMES Nº 6","Buenos Aires","Nacional","2009","","FURGON VIDRIADO C/AS","37","RENAULT","VW","KANGOO CONFORT 1.6CD AA DA SVT1PL(600KG)","1","Privado","Física","S.F.SOLANO","BUENOS AIRES","No identificado","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-09","1999-01-04",1154,"LA MATANZA Nº 06","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","51","CORSA GL 1.6 MPFI 4 PTAS","1","Privado","Física","LA TABLADA","BUENOS AIRES","Femenino","1957","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-28","1984-01-05",2085,"CAPITAL FEDERAL Nº 085","Ciudad Autónoma de Bs.As.","Nacional","1984","","COUPE 2 PTAS","19","FORD","22","TAUNUS GT","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1987","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-26","2007-05-09",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Nacional","2007","","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","DS","PARTNER FURGON 1.9 D PRESENCE","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1983","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-05","1999-04-13",4043,"VILLA MARIA Nº 2","Córdoba","Nacional","1999","","SEDAN","08","CHEVROLET","52","CORSA 4 PTAS GL A/A Y","1","Privado","Física","VILLA MARIA","CORDOBA","Femenino","1945","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-14","1998-02-18",4071,"VILLA CARLOS PAZ Nº 2","Córdoba","Nacional","1998","","BERLINA 5 PTAS","37","RENAULT","CD","CLIO RL DIESEL 5 PTAS DA.","1","Privado","Física","VILLA CARLOS PAZ","CORDOBA","Masculino","1972","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-15","2000-11-16",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","2000","","RURAL 3 PTAS","34","PEUGEOT","03","PARPADDAA","1","Privado","Física","JOSÉ C. PAZ","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-06","1998-10-09",1242,"MAR DEL PLATA Nº 11","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","62","CORSA 4P GL 1.7 DIES BASE","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-01","2001-04-30",2010,"CAPITAL FEDERAL Nº 010","Ciudad Autónoma de Bs.As.","Nacional","2001","","SEDAN","08","CHEVROLET","77","CORSA 3PTAS WIND 1.6 MPFI","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1986","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-21","2008-11-05",4016,"JESUS MARIA Nº 1","Córdoba","Nacional","2008","","FOURGON COURT TYPE 600","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Física","COLONIA TIROLESA","CORDOBA","No identificado","1973","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-13","2006-09-21",4071,"VILLA CARLOS PAZ Nº 2","Córdoba","Nacional","2006","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","VILLA CARLOS PAZ","CORDOBA","Femenino","1978","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-09","2000-10-13",1273,"MORENO Nº 4","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","67","CORSA 4 PUERTAS GL 1.7 DIESEL A","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-12","1997-01-02",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","1997","","BERLINA","37","RENAULT","BB","CLIO RT 5PTAS.","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1994","PERU",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-01","2000-07-03",1257,"MORENO Nº 3","Buenos Aires","Importado","2000","","FURGON VIDRIADO C/ ASIENTOS","112","RENAULT","304","EXPRESS RL 1.9D","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-16","1993-03-25",1257,"MORENO Nº 3","Buenos Aires","Importado","1993","","FAMILIAR","104","PEUGEOT","078","405 SR BREAK","1","Privado","Física","CUARTEL V","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-01","1992-03-04",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Nacional","1992","","BERLINA 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","BOSQUES","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-21","1999-06-10",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","71","CORSA 4P GL SUPER 1.6 L","1","Privado","Física","FCIO.VARELA","BUENOS AIRES","No identificado","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-09","2000-09-29",1275,"ENSENADA","Buenos Aires","Nacional","2000","","FURGON VIDRIADO C/ ASIENTOS","37","RENAULT","EE","KANGOO RL EXPRESS DIE DA AA","1","Privado","Física","ENSENADA","BUENOS AIRES","No identificado","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-12","2000-03-23",1233,"LANUS Nº 7","Buenos Aires","Nacional","2000","","3 PUERTAS","08","CHEVROLET","76","CORSA WIND 1.7 DIESEL 3P","1","Privado","Física","LANUS OESTE","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-13","1997-05-06",1309,"MERLO Nº 5","Buenos Aires","Importado","1997","","TRACTOR","137","VOLVO","167","NL10-320/4250 EDC","1","Privado","Física","CIUDAD DE LIBERTAD","BUENOS AIRES","Femenino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-07","1999-03-31",1305,"HURLINGHAM Nº 3","Buenos Aires","Nacional","1999","","BERLINA 3TAS.AA","37","RENAULT","CB","CLIO RL 3PTAS. A.A.","1","Privado","Física","VILLA TESEI","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-06","2001-04-19",4075,"CORDOBA Nº 22","Córdoba","Nacional","2001","","SEDAN","08","CHEVROLET","84","CORSA 3P. CITI 1.0 N","1","Privado","Física","BºSTA.ISABEL II","CORDOBA","Masculino","1964","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-08","2010-01-12",1231,"TRES DE FEBRERO Nº 5","Buenos Aires","Nacional","2010","","FURGON VIDRIADO C/ASIENTOS","37","RENAULT","UT","KANGOO GRAND CONFORT 1.5 DCI 2P","1","Privado","Física","LOMA HERMOSA","BUENOS AIRES","Femenino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-13","2001-04-17",2102,"CAPITAL FEDERAL Nº 102","Ciudad Autónoma de Bs.As.","Nacional","2001","","SEDAN","08","CHEVROLET","76","CORSA WIND 1.7 DIESEL 3P","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1969","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-23","2001-06-19",1228,"LA PLATA Nº 10","Buenos Aires","Nacional","2001","","SEDAN","08","CHEVROLET","77","CORSA 3PTAS WIND 1.6 MPFI","1","Privado","Física","OLMOS","BUENOS AIRES","Femenino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-28","2005-10-28",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","2005","99","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","GONZALEZ CATAN","BUENOS AIRES","Femenino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-29","2009-12-17",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2009","99","FURGON VIDRIADO CON ASIENTOS","34","PEUGEOT","GH","PARTNER FURGON 1.4 N PLC CONFORT","1","Privado","Física","ISIDRO  CASANOVA","BUENOS AIRES","Masculino","1967","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-06","2011-04-26",1218,"MORON Nº 04 (EX. MORON Nº 9)","Buenos Aires","Nacional","2011","99","FURGON VIDRIADO C/ASIENTOS","07","CITROEN","77","BERLINGO FURGON 1.6 HDI FULL","1","Privado","Física","VILLA TESEI","BUENOS AIRES","Femenino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-09","2012-01-04",2080,"CAPITAL FEDERAL Nº 080","Ciudad Autónoma de Bs.As.","Nacional","2012","99","FURGON VID CON ASIENTOS","07","CITROEN","AG","BERLINGO FURGON 1.6I HDI FULL AM52","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1968","PARAGUAY",100,"02","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-02","2007-02-21",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","2007","99","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","CLAYPOLE","BUENOS AIRES","No identificado","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-06","2017-07-13",1293,"PILAR Nº 4","Buenos Aires","Nacional","2017","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","DD","170E22TLM2B","1","Privado","Jurídica","DEL VISO","BUENOS AIRES","No aplica","2005","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-28","2022-09-23",2062,"CAPITAL FEDERAL Nº 062","Ciudad Autónoma de Bs.As.","Nacional","2022","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","CH","450C33T MLL","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2008","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-16","2022-06-03",21046,"VENADO TUERTO Nº 2","Santa Fe","Nacional","2022","93","CHASIS CON CABINA DORMITORIO","67","IVECO","BS","170E28 MLL","1","Privado","Jurídica","ELORTONDO","SANTA FE","No aplica","2002","No aplica",100,"82",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-07","2016-01-19",4009,"CORRAL DE BUSTOS","Córdoba","Nacional","2016","93","CHASIS CON CABINA DORMITORIO","67","IVECO","BM","170E25 MLL","1","Privado","Jurídica","CORRAL DE BUSTOS","CORDOBA","No aplica","2011","No aplica",100,"14",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-30","2018-12-11",2079,"CAPITAL FEDERAL Nº 079","Ciudad Autónoma de Bs.As.","Protocolo 21","2018","92","TRACTOR C/CABINA DORMITORIO","120","SCANIA","457","G360 A6X2","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1992","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-28","2011-02-02",21071,"SANTO TOME","Santa Fe","Protocolo 21","2011","91","CHASIS C/ CABINA DORMITORIO","120","SCANIA","328","G340 B4X2","1","Privado","Jurídica","RECREO","SANTA FE","No aplica","2006","No aplica",100,"82",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-15","2021-10-26",2008,"CAPITAL FEDERAL Nº 008","Ciudad Autónoma de Bs.As.","Nacional","2020","91","MIDIBUS","29","MERCEDES BENZ","DK","SPRINTER 515 CDI-C 4325 TE","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1976","BOLIVIA",100,"02","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-30","2016-10-14",2101,"CAPITAL FEDERAL Nº 101","Ciudad Autónoma de Bs.As.","Nacional","2016","91","MIDIBUS","29","MERCEDES BENZ","DK","SPRINTER 515 CDI-C 4325 TE","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1982","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-12","2017-04-20",1190,"ZARATE Nº 2","Buenos Aires","Nacional","2017","90","MINIBUS (O MICROOMNIBUS)","29","MERCEDES BENZ","DJ","SPRINTER 415 CDI-C 3665 TE","1","Privado","Física","ZÁRATE","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-21","2008-03-25",1062,"MERLO Nº 1","Buenos Aires","Nacional","2008","90","MINIBUS","29","MERCEDES BENZ","AX","SPRINTER 313 CDI/C 3000","1","Privado","Física","MERLO","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-14","2016-10-25",16012,"GENERAL ROCA Nº 2","Río Negro","Protocolo 21","2016","82","PICK-UP CABINA DOBLE","112","RENAULT","A31","DUSTER OROCH DYNAMIQUE 1.6","1","Privado","Física","GENERAL ROCA","RIO NEGRO","Femenino","1975","ARGENTINA",100,"62","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-02","2017-11-23",21059,"ROSARIO Nº 16","Santa Fe","Protocolo 21","2017","82","PICK-UP CABINA DOBLE","044","FIAT","845","TORO VOLCANO 2.0 16V 4X4","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1976","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-06-13","2017-10-12",21012,"RECONQUISTA Nº 1","Santa Fe","Protocolo 21","2017","82","PICK-UP CABINA DOBLE","044","FIAT","843","TORO FREEDOM 2.0 16V 4X2","1","Privado","Física","RECONQUISTA","SANTA FE","Masculino","1963","ARGENTINA",100,"82","ARG"
