tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2011-02-09,1307,LANUS Nº 10,Buenos Aires,Importado,2011,05,SEDAN 5 PTAS,047,FORD,908,FIESTA KINETIC DESIGN TITANIUM,1,Privado,Física,MONTE CHINGOLO,BUENOS AIRES,Masculino,1994,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2017-02-23,1307,LANUS Nº 10,Buenos Aires,Nacional,2017,17,SEDAN 5 PUERTAS,53,VOLKSWAGEN,XH,SURAN 1.6 5D 060,1,Privado,Física,LANUS ESTE,BUENOS AIRES,Masculino,1966,PARAGUAY,100,06,221
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2011-02-18,1308,MERLO Nº 4,Buenos Aires,Nacional,2011,17,SEDAN 5 PTAS,37,RENAULT,VA,KANGOO AUTH.PLUS 1.5 DA AA CD PK 2P,1,Privado,Física,PONTEVEDRA,BUENOS AIRES,Masculino,1980,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2011-10-25,1311,LA MATANZA Nº 14,Buenos Aires,Nacional,2011,17,SEDAN 5 PTAS,34,PEUGEOT,JN,207 COMPACT XT PREMIUM 1.6 5P,1,Privado,Física,VIRREY DEL PINO,BUENOS AIRES,No identificado,1996,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2004-02-26,1311,LA MATANZA Nº 14,Buenos Aires,Nacional,2004,12,SEDAN 5 PUERTAS,34,PEUGEOT,CJ,206 XR CONFORT 1.4 5P,1,Privado,Física,CIUDAD EVITA,BUENOS AIRES,Femenino,1982,PARAGUAY,100,06,221
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2008-07-24,1319,LA MATANZA Nº 15,Buenos Aires,Protocolo 21,2008,22,SEDAN 3 PTAS,136,VOLKSWAGEN,348,FOX 1.6,1,Privado,Física,C.EVITA-LA MATANZA,BUENOS AIRES,No identificado,1976,No identificado,100,06,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2006-04-12,2008,CAPITAL FEDERAL Nº 008,Ciudad Autónoma de Buenos Aires,Protocolo 21,2006,04,RURAL 5 PTAS,047,FORD,596,ECOSPORT 1.6 L 4X2 XLS,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1991,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2021-01-20,2010,CAPITAL FEDERAL Nº 010,Ciudad Autónoma de Buenos Aires,Protocolo 21,2021,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,670,GOL TREND TRENDLINE 1.6 GAS 101CV MQ,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1981,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2013-07-11,2012,CAPITAL FEDERAL Nº 012,Ciudad Autónoma de Buenos Aires,Nacional,2013,20,PICK-UP,68,TOYOTA,28,HILUX 4X4 CABINA DOBLE SRV 3.0 TDI,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1962,ARGENTINA,50,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2008-08-27,2015,CAPITAL FEDERAL Nº 015,Ciudad Autónoma de Buenos Aires,Protocolo 21,2008,05,SEDAN 5 PTAS,047,FORD,723,FIESTA AMBIENTE PLUS MP3,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1977,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2004-09-16,2015,CAPITAL FEDERAL Nº 015,Ciudad Autónoma de Buenos Aires,Nacional,2004,17,SEDAN 5 PUERTAS,34,PEUGEOT,EE,307 XS PREMIUN HDI 5P,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1974,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,1993-04-02,2015,CAPITAL FEDERAL Nº 015,Ciudad Autónoma de Buenos Aires,Importado,1993,22,SEDAN 3 PTAS,136,VOLKSWAGEN,001,GOL GL,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1994,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2008-08-01,2024,CAPITAL FEDERAL Nº 024,Ciudad Autónoma de Buenos Aires,Protocolo 21,2008,02,SEDAN 4 PTAS,112,RENAULT,636,LOGAN 1.5 DCI PACK,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1974,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,1998-04-17,2025,CAPITAL FEDERAL Nº 025,Ciudad Autónoma de Buenos Aires,Protocolo 21,1998,02,SEDAN 4 PUERTAS,024,CHEVROLET,242,VECTRA GL 2.0 MPFI,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1987,PARAGUAY,100,02,221
COMUNICACIÓN DE RECUPERO,2024-04-03,2019-01-04,2027,CAPITAL FEDERAL Nº 027,Ciudad Autónoma de Buenos Aires,Nacional,2019,12,SEDAN 4 PUERTAS,17,FIAT,CK,CRONOS PRECISION 1.8 MT,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1994,No aplica,100,02,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2012-06-14,2030,CAPITAL FEDERAL Nº 030,Ciudad Autónoma de Buenos Aires,Importado,2012,02,SEDAN 4 PTAS,130,TOYOTA,801,CAMRY V6 3.5,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2007,No aplica,100,02,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2009-02-24,2038,CAPITAL FEDERAL Nº 038,Ciudad Autónoma de Buenos Aires,Nacional,2009,17,SEDAN 5 PTAS,34,PEUGEOT,FG,307 XS PREMIUM TIPTRONIC 2.0 5P 143,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1977,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,1997-10-08,2038,CAPITAL FEDERAL Nº 038,Ciudad Autónoma de Buenos Aires,Protocolo 21,1997,,SEDAN 3 PTAS,,CHEVROLET,,CORSA GL 1.6 MPFI  AÑO 1997,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1997,ARGENTINA,50,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2009-03-13,2039,CAPITAL FEDERAL Nº 039,Ciudad Autónoma de Buenos Aires,Protocolo 21,2009,22,SEDAN 3 PTAS,047,FORD,815,KA FLY VIRAL 1.0L,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1965,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2011-09-01,2043,CAPITAL FEDERAL Nº 043,Ciudad Autónoma de Buenos Aires,Importado,2011,02,SEDAN 4 PTAS,136,VOLKSWAGEN,285,BORA 2.0,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1988,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2007-08-02,2043,CAPITAL FEDERAL Nº 043,Ciudad Autónoma de Buenos Aires,Protocolo 21,2007,17,C C/C + C/TRA Y TAN AUX COMB,047,FORD,086,F-4000 D,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2018,No aplica,100,02,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2018-12-10,2054,CAPITAL FEDERAL Nº 054,Ciudad Autónoma de Buenos Aires,Nacional,2018,22,FURGON,37,RENAULT,3K,KANGOO II EXPRESS EMOTION 5A 1.6 SCE,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1993,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2009-03-18,2060,CAPITAL FEDERAL Nº 060,Ciudad Autónoma de Buenos Aires,Protocolo 21,2009,05,SEDAN 5 PTAS,024,CHEVROLET,342,ZAFIRA GLS,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No identificado,1977,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2016-11-09,2060,CAPITAL FEDERAL Nº 060,Ciudad Autónoma de Buenos Aires,Nacional,2016,12,SEDAN 4 PUERTAS,19,FORD,WZ,FOCUS 4P 1.6L N MT S,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1979,ARGENTINA,50,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2019-09-06,2063,CAPITAL FEDERAL Nº 063,Ciudad Autónoma de Buenos Aires,Protocolo 21,2019,02,SEDAN 4 PUERTAS,102,NISSAN,706,VERSA SENSE MT PURE DRIVE F2,2,Público,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1981,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2022-10-26,2064,CAPITAL FEDERAL Nº 064,Ciudad Autónoma de Buenos Aires,Nacional,2022,17,SEDAN 5 PUERTAS,37,RENAULT,4T,STEPWAY PH2 ZEN 1.6,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1949,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,1999-11-29,1001,ADROGUE Nº 1,Buenos Aires,Nacional,1999,18,SEDAN 3 PTAS,17,FIAT,74,UNO S 1.3 MPI (3P),1,Privado,Física,JOSE MARMOL,BUENOS AIRES,No identificado,1975,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2012-05-17,2069,CAPITAL FEDERAL Nº 069,Ciudad Autónoma de Buenos Aires,Importado,2012,05,SEDAN 5 PTAS,004,ALFA ROMEO,285,GIULIETTA DISTINCTIVE 120 CV,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No identificado,1968,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2011-04-20,2070,CAPITAL FEDERAL Nº 070,Ciudad Autónoma de Buenos Aires,Nacional,2011,17,SEDAN 5 PTAS,53,VOLKSWAGEN,ND,SURAN 1.6L 5D    11C,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No identificado,1965,ARGENTINA,50,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,1994-06-24,2074,CAPITAL FEDERAL Nº 074,Ciudad Autónoma de Buenos Aires,Importado,1994,,SEDAN,,SUBARU,,LEGACY 2.0 GL 5S 4WD,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1984,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2007-01-10,1014,BRANDSEN,Buenos Aires,Nacional,2007,18,SEDAN 3 PTAS,34,PEUGEOT,FN,206 XS PREMIUM HDI 3P,1,Privado,Física,JEPPENER,BUENOS AIRES,Masculino,1994,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2016-06-21,2077,CAPITAL FEDERAL Nº 077,Ciudad Autónoma de Buenos Aires,Nacional,2016,12,SEDAN 4 PUERTAS,08,CHEVROLET,EE,CRUZE 4P 1.4 TURBO LTZ + AT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1984,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2023-06-16,2085,CAPITAL FEDERAL Nº 085,Ciudad Autónoma de Buenos Aires,Protocolo 21,2023,02,SEDAN 4 PUERTAS,130,TOYOTA,B39,COROLLA GR-SPORT 2.0 CVT,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1988,No aplica,100,02,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2015-05-29,2086,CAPITAL FEDERAL Nº 086,Ciudad Autónoma de Buenos Aires,Protocolo 21,2015,04,RURAL 5 PUERTAS,047,FORD,997,ECOSPORT S 1.6L MT N,2,Público,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1972,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2022-03-10,1026,CHIVILCOY Nº 1,Buenos Aires,Nacional,2022,20,PICK-UP,68,TOYOTA,BN,HILUX 4X4 CS DX 2.4 TDI 6 MT,1,Privado,Jurídica,CHIVILCOY,BUENOS AIRES,No aplica,2015,No aplica,100,06,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2009-02-24,2088,CAPITAL FEDERAL Nº 088,Ciudad Autónoma de Buenos Aires,Nacional,2009,17,SEDAN 5 PUERTAS,07,CITROEN,66,C4 5P 2.0I 16V EXCLUSIVE BVA,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1989,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2016-12-19,2088,CAPITAL FEDERAL Nº 088,Ciudad Autónoma de Buenos Aires,Importado,2016,05,SEDAN 5 PUERTAS,B04,SMART,012,FORFOUR CITY,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1988,ARGENTINA,50,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2001-01-18,2089,CAPITAL FEDERAL Nº 089,Ciudad Autónoma de Buenos Aires,Protocolo 21,2001,05,SEDAN 5 PTAS,027,CITROEN,129,XSARA SX 1.8I 16V,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1981,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2009-09-17,1029,ESTEBAN ECHEVERRIA Nº 1,Buenos Aires,Protocolo 21,2009,05,SEDAN 5 PTAS,027,CITROEN,187,C3 1.4 I SX,1,Privado,Física,MONTE GRANDE,BUENOS AIRES,Femenino,1977,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2008-01-08,1030,FLORENCIO VARELA Nº 1,Buenos Aires,Protocolo 21,2008,02,SEDAN 4 PTAS,044,FIAT,659,SIENA 1.4 FIRE,1,Privado,Física,FLORENCIO VARELA,BUENOS AIRES,Masculino,1972,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,1999-03-25,2092,CAPITAL FEDERAL Nº 092,Ciudad Autónoma de Buenos Aires,Protocolo 21,1999,05,SEDAN 5 PTAS,024,CHEVROLET,103,CORSA GL 1.6 MPFI,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No identificado,1957,No identificado,100,02,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2017-03-06,1044,LA PLATA Nº 02,Buenos Aires,Protocolo 21,2017,82,PICK-UP CABINA DOBLE,044,FIAT,843,TORO FREEDOM 2.0 16V 4X2,1,Privado,Física,MANUEL B. GONNET,BUENOS AIRES,Masculino,1965,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,1997-10-30,1046,LA PLATA Nº 04,Buenos Aires,Importado,1997,02,SEDAN 4 PTAS,093,MITSUBISHI,011,LANCER GLXI,1,Privado,Física,GONNET,BUENOS AIRES,Masculino,1999,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2016-05-30,1056,MAGDALENA,Buenos Aires,Protocolo 21,2016,05,SEDAN 5 PUERTAS,024,CHEVROLET,616,ONIX 1.4 N LT,1,Privado,Física,ALVAREZ JONTE,BUENOS AIRES,Masculino,1998,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2010-05-31,4006,CORDOBA Nº 02,Córdoba,Nacional,2010,22,FURGON,07,CITROËN,76,BERLINGO FURGON 1.6 HDI PLC,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1980,ARGENTINA,100,14,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2013-09-11,1064,MORENO Nº 1,Buenos Aires,Nacional,2013,20,PICK-UP,68,TOYOTA,40,HILUX 4X4 CABINA DOBLE SRV 3.0 TDI C/CUERO,1,Privado,Física,MORENO,BUENOS AIRES,No identificado,1952,ARGENTINA,50,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2000-01-27,1065,MORON Nº 02,Buenos Aires,Importado,2000,02,SEDAN 4 PTAS,047,FORD,491,FOCUS GHIA D,1,Privado,Física,MORON,BUENOS AIRES,Masculino,1978,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2021-06-10,4007,CORDOBA Nº 03,Córdoba,Nacional,2021,17,SEDAN 5 PUERTAS,34,PEUGEOT,PX,208 ALLURE 1.6L,1,Privado,Física,CORDOBA,CORDOBA,Femenino,1964,ARGENTINA,100,14,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2011-10-14,4007,CORDOBA Nº 03,Córdoba,Protocolo 21,2011,22,SEDAN 3 PTAS,024,CHEVROLET,546,CELTA 1.4 LS,1,Privado,Física,CORDOBA,CORDOBA,Femenino,1977,ARGENTINA,100,14,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2000-10-20,4007,CORDOBA Nº 03,Córdoba,Nacional,2000,20,PICK-UP,19,FORD,KG,RANGER XL C/C 4X2 D,1,Privado,Física,CORDOBA_CAPITAL,CORDOBA,No identificado,2000,ARGENTINA,100,14,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2003-10-16,4008,CORDOBA Nº 04,Córdoba,Nacional,2003,12,SEDAN 4 PTAS,37,RENAULT,LL,CLIO2 F2 RT 1.6 TRIC PRIV.,1,Privado,Física,CORDOBA,CORDOBA,No identificado,1962,PERU,100,14,222
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2006-02-27,1074,PILAR Nº 1,Buenos Aires,Nacional,2006,17,SEDAN 5 PTAS,37,RENAULT,PM,CLIO 1.5 EXPRESSION DIESEL F4,1,Privado,Física,PILAR,BUENOS AIRES,No identificado,1993,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2013-10-29,1074,PILAR Nº 1,Buenos Aires,Nacional,2013,12,SEDAN 4 PUERTAS,37,RENAULT,WU,FLUENCE 2.0 16V LUXE,1,Privado,Física,PRESIDENTE DERQUI,BUENOS AIRES,Masculino,1978,PARAGUAY,100,06,221
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,2007-11-16,1082,SALADILLO,Buenos Aires,Nacional,2007,20,PICK-UP,68,TOYOTA,37,HILUX 4X4 CAB.DOB. DX PACK 2.5 TD/2007,1,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2018,No aplica,100,06,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-04-03,1995-12-12,1089,SAN MARTIN Nº 2,Buenos Aires,Protocolo 21,1995,11,PICK-UP,047,FORD,180,F-100 DIESEL,1,Privado,Física,VILLA BALLESTER,BUENOS AIRES,Masculino,1981,BOLIVIA,100,06,202
