tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2009-07-28,1273,MORENO Nº 4,Buenos Aires,Protocolo 21,2009,22,SEDAN 3 PUERTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,MORENO,BUENOS AIRES,No identificado,1981,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2017-03-07,1273,MORENO Nº 4,Buenos Aires,Nacional,2017,20,PICK-UP,53,VOLKSWAGEN,5N,AMAROK DC 2.0L TDI 180 CV 4X4 758,1,Privado,Física,MORENO,BUENOS AIRES,No identificado,1982,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2016-02-16,1273,MORENO Nº 4,Buenos Aires,Protocolo 21,2016,82,PICK-UP CABINA DOBLE,136,VOLKSWAGEN,508,SAVEIRO 1.6L GP,1,Privado,Física,TRUJUI,BUENOS AIRES,Femenino,1955,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2007-02-21,1282,LOMAS DE ZAMORA Nº 9,Buenos Aires,Nacional,2007,12,SEDAN 4 PUERTAS,37,RENAULT,TA,KANGOO PACK 1.6 1 PLC,1,Privado,Física,TEMPERLEY,BUENOS AIRES,Femenino,1979,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2017-01-02,1285,ESTEBAN ECHEVERRIA Nº 4,Buenos Aires,Nacional,2017,22,FURGON,37,RENAULT,ZF,KANGOO PH3 CONFORT 1.6 5ASIENTOS 2P,1,Privado,Física,MONTE GRANDE,BUENOS AIRES,Femenino,1974,ARGELIA,100,06,102
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2009-11-18,1285,ESTEBAN ECHEVERRIA Nº 4,Buenos Aires,Nacional,2009,12,SEDAN 4 PTAS,19,FORD,VU,FOCUS ONE ENERGY 4P 1.6LN,1,Privado,Física,EL JAGUEL,BUENOS AIRES,Masculino,1997,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2011-02-02,1285,ESTEBAN ECHEVERRIA Nº 4,Buenos Aires,Nacional,2011,20,PICK-UP,68,TOYOTA,21,HILUX 4X2 CABINA SIMPLE DX 2.5 TD,1,Privado,Física,ESTEBAN ECHEVERRIA,BUENOS AIRES,No identificado,2002,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2007-03-13,1288,MORENO Nº 5,Buenos Aires,Nacional,2007,17,SEDAN 5 PUERTAS,53,VOLKSWAGEN,KN,SURAN 60A,1,Privado,Física,PASO DEL REY,BUENOS AIRES,Masculino,1986,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2012-11-09,1289,QUILMES Nº 9,Buenos Aires,Nacional,2012,12,SEDAN 4 PTAS,34,PEUGEOT,KW,408 ALLURE 2.0N,1,Privado,Física,EZPELETA,BUENOS AIRES,No identificado,1971,ARGENTINA,50,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2009-05-21,1289,QUILMES Nº 9,Buenos Aires,Protocolo 21,2009,10,TODO TERRENO,047,FORD,804,ECOSPORT 2.0L XLT PLUS 4WD,1,Privado,Física,QUILMES,BUENOS AIRES,Masculino,1987,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2007-06-04,1289,QUILMES Nº 9,Buenos Aires,Protocolo 21,2007,05,SEDAN 5 PUERTAS,027,CITROEN,157,XSARA PICASSO 2.0HDI,1,Privado,Física,EZPELETA,BUENOS AIRES,Masculino,1986,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,1997-07-03,1289,QUILMES Nº 9,Buenos Aires,Importado,1995,22,SEDAN 3 PUERTAS,136,VOLKSWAGEN,052,GOL GL 1.8,1,Privado,Física,QUILMES,BUENOS AIRES,Masculino,1992,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,1992-09-25,1290,LA MATANZA Nº 13,Buenos Aires,Nacional,1992,12,SEDAN 4 PTAS,37,RENAULT,78,RENAULT 12 TL,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,1999-09-06,1290,LA MATANZA Nº 13,Buenos Aires,Nacional,1999,18,SEDAN 3 PTAS,53,VOLKSWAGEN,35,GOL 1.0L MI PLUS,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,Masculino,1960,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,1998-01-29,1290,LA MATANZA Nº 13,Buenos Aires,Protocolo 21,1998,02,SEDAN 4 PTAS,024,CHEVROLET,092,CORSA GL 1.6 M.P.F.I.,1,Privado,Física,VIRREY DEL PINO,BUENOS AIRES,Masculino,1979,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2015-10-05,1290,LA MATANZA Nº 13,Buenos Aires,Nacional,2015,20,PICK-UP,53,VOLKSWAGEN,WH,AMAROK 2.0L TDI 140 CV 4X2 348,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,Masculino,1965,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2015-02-23,1293,PILAR Nº 4,Buenos Aires,Protocolo 21,2015,02,SEDAN 4 PUERTAS,044,FIAT,783,GRAND SIENA ESSENCE 1.6 16V,1,Privado,Física,PRESIDENTE DERQUI,BUENOS AIRES,Masculino,2000,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2016-01-14,1293,PILAR Nº 4,Buenos Aires,Nacional,2016,12,SEDAN 4 PUERTAS,08,CHEVROLET,EB,CLASSIC 4 P LS PACK 1.4N,1,Privado,Física,PRESIDENTE DERQUI,BUENOS AIRES,Masculino,1993,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2005-07-14,1293,PILAR Nº 4,Buenos Aires,Protocolo 21,2005,22,SEDAN 3 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,PRESIDENTE DERQUI,BUENOS AIRES,Masculino,1991,ARGENTINA,100,06,200
COMUNICACIÓN DE RECUPERO,2024-11-01,1995-01-02,1294,LA PLATA Nº 16,Buenos Aires,Protocolo 21,1995,,TODO TERRENO,00,ISUZU,,TROOPER UBS69GLKJ,1,Privado,Física,CITY BELL,BUENOS AIRES,Masculino,1945,ARGENTINA,50,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2013-05-27,1306,PILAR Nº 5,Buenos Aires,Protocolo 21,2013,02,SEDAN 4 PUERTAS,104,PEUGEOT,672,207 COMPACT ACTIVE 1.4 N,1,Privado,Física,DEL VISO,BUENOS AIRES,Masculino,1982,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2000-11-17,1307,LANUS Nº 10,Buenos Aires,Protocolo 21,2000,11,PICK UP,024,CHEVROLET,323,S 10 2.8 T.I. (CABINA DOBLE),1,Privado,Física,MONTE CHINGOLO,BUENOS AIRES,Femenino,1973,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,1997-10-24,1308,MERLO Nº 4,Buenos Aires,Nacional,1997,17,SEDAN 5 PTAS,19,FORD,63,ESCORT CLX 1.8 45E,1,Privado,Física,MERLO,BUENOS AIRES,Masculino,1964,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,1987-07-21,1309,MERLO Nº 5,Buenos Aires,Nacional,1987,20,PICK-UP,34,PEUGEOT,08,PUP 504 5 V,1,Privado,Física,MARIANO ACOSTA,BUENOS AIRES,No identificado,1967,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2020-05-26,1311,LA MATANZA Nº 14,Buenos Aires,Protocolo 21,2020,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,670,GOL TREND TRENDLINE 1.6 GAS 101CV MQ,1,Privado,Jurídica,GONZALEZ CATAN,BUENOS AIRES,No aplica,2015,No aplica,100,06,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2017-12-27,1311,LA MATANZA Nº 14,Buenos Aires,Protocolo 21,2017,02,SEDAN 4 PUERTAS,047,FORD,B47,KA SEDAN S,1,Privado,Física,VIRREY DEL PINO,BUENOS AIRES,No identificado,1966,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2009-10-27,1311,LA MATANZA Nº 14,Buenos Aires,Protocolo 21,2009,02,SEDAN 4 PUERTAS,130,TOYOTA,704,COROLLA XEI PACK 1.8 M/T,1,Privado,Física,VIRREY DEL PINO,BUENOS AIRES,No identificado,1985,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,1993-01-18,1317,ADROGUE Nº 6,Buenos Aires,Nacional,1993,12,SEDAN 5 PUERTAS,19,FORD,40,ESCORT LX,1,Privado,Física,BURZACO,BUENOS AIRES,Masculino,1971,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2006-08-11,1319,LA MATANZA Nº 15,Buenos Aires,Nacional,2006,17,SEDAN 5 PTAS,34,PEUGEOT,FE,307 XT PREMIUM 2.0 5P 143CV,1,Privado,Física,GREGORIO DE LAFERRERE,BUENOS AIRES,No identificado,1987,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2001-01-25,2005,CAPITAL FEDERAL Nº 005,Ciudad Autónoma de Buenos Aires,Nacional,2000,12,SEDAN 4 PUERTAS,34,PEUGEOT,AZ,405 STYLEDAA,2,Público,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1995,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2009-01-05,2006,CAPITAL FEDERAL Nº 006,Ciudad Autónoma de Buenos Aires,Importado,2009,17,CHASIS C/CABINA,072,KIA,076,K-2700,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2020,No aplica,100,02,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2018-04-12,2007,CAPITAL FEDERAL Nº 007,Ciudad Autónoma de Buenos Aires,Importado,2018,80,PICK-UP CABINA SIMPLE,C54,LIFAN,041,FOISON BOX (CARROZADA),1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No identificado,1977,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,1997-11-14,2009,CAPITAL FEDERAL Nº 009,Ciudad Autónoma de Buenos Aires,Importado,1997,15,TRANSP. DE PASAJEROS,058,HYUNDAI,015,H 100 GRAND SALOON,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No identificado,1954,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2016-06-07,2013,CAPITAL FEDERAL Nº 013,Ciudad Autónoma de Buenos Aires,Protocolo 21,2016,05,SEDAN 5 PUERTAS,047,FORD,A41,FIESTA 1.6L S,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1953,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2011-02-09,2014,CAPITAL FEDERAL Nº 014,Ciudad Autónoma de Buenos Aires,Protocolo 21,2011,05,SEDAN 5 PTAS,112,RENAULT,712,SANDERO STEPWAY CONFORT 1.6 16V,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1972,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,1993-02-23,2022,CAPITAL FEDERAL Nº 022,Ciudad Autónoma de Buenos Aires,Importado,1993,02,SEDAN 4 PTAS,,HONDA,,ACCORD 2.0 CB364PM/KBG6,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1979,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2023-02-03,2026,CAPITAL FEDERAL Nº 026,Ciudad Autónoma de Buenos Aires,Nacional,2023,17,SEDAN 5 PUERTAS,34,PEUGEOT,SR,208 ACTIVE PACK 1.6L AM23.5,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1977,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2010-06-18,2037,CAPITAL FEDERAL Nº 037,Ciudad Autónoma de Buenos Aires,Protocolo 21,2010,02,SEDAN 4 PTAS,104,PEUGEOT,588,207 COMPACT XS 1.9D,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1986,VENEZUELA,100,02,226
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,1998-02-27,2038,CAPITAL FEDERAL Nº 038,Ciudad Autónoma de Buenos Aires,Protocolo 21,1998,22,SEDAN 3 PTAS,024,CHEVROLET,103,CORSA GL 1.6 MPFI,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No identificado,2001,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2013-11-19,2038,CAPITAL FEDERAL Nº 038,Ciudad Autónoma de Buenos Aires,Nacional,2013,12,SEDAN 4 PUERTAS,08,CHEVROLET,DS,CLASSIC 4P LT PACK 1.4N,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1969,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2006-09-15,2046,CAPITAL FEDERAL Nº 046,Ciudad Autónoma de Buenos Aires,Nacional,2006,22,FURGON,34,PEUGEOT,DT,PARTNER FURGON D PLC CONFORT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1960,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2018-09-03,2052,CAPITAL FEDERAL Nº 052,Ciudad Autónoma de Buenos Aires,Protocolo 21,2018,02,SEDAN 4 PUERTAS,130,TOYOTA,873,COROLLA XEI 1.8 CVT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1992,PALESTINA,100,02,357
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2012-07-17,2059,CAPITAL FEDERAL Nº 059,Ciudad Autónoma de Buenos Aires,Protocolo 21,2012,05,SEDAN 5 PTAS,136,VOLKSWAGEN,446,GOL TREND 1.6I MOTION,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1985,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2019-02-08,2061,CAPITAL FEDERAL Nº 061,Ciudad Autónoma de Buenos Aires,Importado,2019,02,SEDAN 4 PUERTAS,072,KIA,225,CERATO SX 2.0 A/T,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1984,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2013-09-24,2068,CAPITAL FEDERAL Nº 068,Ciudad Autónoma de Buenos Aires,Protocolo 21,2013,04,RURAL 5 PUERTAS,027,CITROEN,270,C3 AIRCROSS 1.6I 16V SX PACK HIG,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,2000,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2012-03-30,2068,CAPITAL FEDERAL Nº 068,Ciudad Autónoma de Buenos Aires,Protocolo 21,2012,02,SEDAN 4 PTAS,024,CHEVROLET,555,PRISMA 1.4 LT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1970,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2013-05-30,2068,CAPITAL FEDERAL Nº 068,Ciudad Autónoma de Buenos Aires,Protocolo 21,2013,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,495,GOL TREND 1.6 GP,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1976,ARGENTINA,33.33,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2009-10-09,2090,CAPITAL FEDERAL Nº 090,Ciudad Autónoma de Buenos Aires,Nacional,2009,12,SEDAN 4 PTAS,08,CHEVROLET,CJ,CORSA CLASSIC 4 PTAS GL 1.4N,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1955,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2014-11-19,2092,CAPITAL FEDERAL Nº 092,Ciudad Autónoma de Buenos Aires,Protocolo 21,2014,05,SEDAN 5 PUERTAS,104,PEUGEOT,708,208 FELINE 1.6 N PACK CUIR,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1989,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2011-08-10,2092,CAPITAL FEDERAL Nº 092,Ciudad Autónoma de Buenos Aires,Protocolo 21,2011,22,SEDAN 3 PTAS,047,FORD,815,KA FLY VIRAL 1.0L,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1990,ARGENTINA,100,02,200
COMUNICACIÓN DE RECUPERO,2024-11-01,2014-01-09,2093,CAPITAL FEDERAL Nº 093,Ciudad Autónoma de Buenos Aires,Nacional,2014,17,SEDAN 5 PUERTAS,34,PEUGEOT,MK,308 SPORT,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1993,No aplica,100,02,
COMUNICACIÓN DE RECUPERO,2024-11-01,2009-07-20,2093,CAPITAL FEDERAL Nº 093,Ciudad Autónoma de Buenos Aires,Importado,2009,02,SEDAN 4 PTAS,024,CHEVROLET,483,AVEO LT 1.6N MT,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1993,No aplica,100,02,
COMUNICACIÓN DE RECUPERO,2024-11-01,2019-08-26,2093,CAPITAL FEDERAL Nº 093,Ciudad Autónoma de Buenos Aires,Nacional,2019,17,SEDAN 5 PUERTAS,34,PEUGEOT,NZ,308 ALLURE PACK THP TIPTRONIC,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1993,No aplica,100,02,
COMUNICACIÓN DE RECUPERO,2024-11-01,2017-09-25,2093,CAPITAL FEDERAL Nº 093,Ciudad Autónoma de Buenos Aires,Protocolo 21,2017,05,SEDAN 5 PUERTAS,047,FORD,A85,KA SE 1.5L,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1993,No aplica,100,02,
COMUNICACIÓN DE RECUPERO,2024-11-01,2017-09-28,2093,CAPITAL FEDERAL Nº 093,Ciudad Autónoma de Buenos Aires,Protocolo 21,2017,02,SEDAN 4 PUERTAS,024,CHEVROLET,614,PRISMA 1.4 N LT,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1993,No aplica,100,02,
COMUNICACIÓN DE RECUPERO,2024-11-01,2013-03-06,2093,CAPITAL FEDERAL Nº 093,Ciudad Autónoma de Buenos Aires,Protocolo 21,2013,22,SEDAN 3 PTAS,024,CHEVROLET,602,CELTA 1.4N LT SPIRIT,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1993,No aplica,100,02,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2021-08-30,2100,CAPITAL FEDERAL Nº 100,Ciudad Autónoma de Buenos Aires,Protocolo 21,2021,05,SEDAN 5 PUERTAS,130,TOYOTA,A76,YARIS XLS 1.5 CVT,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1936,No aplica,100,02,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2012-08-23,2101,CAPITAL FEDERAL Nº 101,Ciudad Autónoma de Buenos Aires,Protocolo 21,2012,04,RURAL 5 PTAS,112,RENAULT,831,DUSTER PRIVILEGE 2.0 4X2,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1966,ARGENTINA,50,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2019-08-07,4007,CORDOBA Nº 03,Córdoba,Protocolo 21,2019,05,SEDAN 5 PUERTAS,104,PEUGEOT,861,208 ALLURE 1.6 115,1,Privado,Física,CORDOBA,CORDOBA,Femenino,1950,ARGENTINA,100,14,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,2005-03-21,4008,CORDOBA Nº 04,Córdoba,Protocolo 21,2005,,MINIBUS,104,PEUGEOT,467,BOXER 330M 2.8TD,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1946,ARGENTINA,100,14,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,1981-03-06,4010,COSQUIN Nº 1,Córdoba,Nacional,1981,12,SEDAN 4 PTAS,37,RENAULT,07,RENAULT 12,1,Privado,Física,CAPILLA DEL MONTE,CORDOBA,Femenino,1966,ARGENTINA,100,14,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,1992-10-26,4016,JESUS MARIA Nº 1,Córdoba,Nacional,1992,20,PICK-UP,19,FORD,11,F-100 D,1,Privado,Jurídica,LA PUERTA-DPTO.COLON,CORDOBA,No aplica,1998,No aplica,100,14,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-11-01,1983-01-31,4031,SANTA ROSA DEL RIO 1,Córdoba,Nacional,1982,20,PICK-UP,19,FORD,11,F-100,1,Privado,Física,MONTE CRISTO,CORDOBA,Masculino,1978,ARGENTINA,100,14,200
