tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2013-01-02,1122,LOMAS DE ZAMORA Nº 2,Buenos Aires,Nacional,2013,17,SEDAN 5 PTAS,17,FIAT,AY,PALIO (326) ATTRACTIVE 5P 1.4 8V,1,Privado,Física,BANFIELD,BUENOS AIRES,Femenino,1949,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2012-01-09,1127,LA PLATA Nº 05,Buenos Aires,Protocolo 21,2012,05,SEDAN 5 PTAS,136,VOLKSWAGEN,348,FOX 1.6,1,Privado,Física,LA PLATA,BUENOS AIRES,No identificado,1989,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2007-11-01,1130,GENERAL RODRIGUEZ Nº 1,Buenos Aires,Nacional,2007,17,SEDAN 5 PTAS,34,PEUGEOT,FS,206 X-LINE 1.4 5P,1,Privado,Física,GENERAL RODRIGUEZ,BUENOS AIRES,Masculino,1984,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,1999-02-10,1133,SAN MIGUEL Nº 3,Buenos Aires,Nacional,1999,12,SEDAN 4 PTAS,53,VOLKSWAGEN,07,POLO CLASSIC 1.6 MI 99C,1,Privado,Física,BELLA VISTA,BUENOS AIRES,Femenino,1971,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,1997-01-02,1133,SAN MIGUEL Nº 3,Buenos Aires,Protocolo 21,1997,02,SEDAN 4 PUERTAS,024,CHEVROLET,092,CORSA GL 1.6 M.P.F.I.,1,Privado,Física,BELLA VISTA,BUENOS AIRES,Masculino,1975,PARAGUAY,100,06,221
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2009-07-03,1134,LANUS Nº 3,Buenos Aires,Protocolo 21,2009,04,RURAL 5 PTAS,047,FORD,596,ECOSPORT 1.6 L 4X2 XLS,1,Privado,Física,LANUS ESTE,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2012-05-22,1136,ADROGUE Nº 2,Buenos Aires,Nacional,2012,17,SEDAN 5 PTAS,08,CHEVROLET,CR,AGILE 5P 1.4 LS,1,Privado,Física,BURZACO,BUENOS AIRES,Femenino,1986,ARGENTINA,50,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,1996-06-19,1136,ADROGUE Nº 2,Buenos Aires,Nacional,1996,18,SEDAN 3 PTAS,53,VOLKSWAGEN,11,GOL GLI 1.6,1,Privado,Física,BURZACO PDO DE ALTE BROWN,BUENOS AIRES,No identificado,1968,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2008-04-25,1141,TIGRE Nº 2,Buenos Aires,Protocolo 21,2008,02,SEDAN 4 PTAS,112,RENAULT,652,LOGAN 1.6 8V BASE,1,Privado,Física,DON TORCUATO,BUENOS AIRES,Masculino,1983,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2020-10-23,4035,CORDOBA Nº 05,Córdoba,Protocolo 21,2020,82,PICK-UP CABINA DOBLE,044,FIAT,876,TORO FREEDOM 2.0 16V 4X4 AT9,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1979,ARGENTINA,50,14,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,1996-09-30,4035,CORDOBA Nº 05,Córdoba,Nacional,1996,11,SEDAN 2 PTAS,17,FIAT,50,SPAZIO TR,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1967,ARGENTINA,100,14,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2010-10-22,1146,MERLO Nº 2,Buenos Aires,Protocolo 21,2010,05,SEDAN 5 PTAS,112,RENAULT,777,SANDERO STEPWAY 1.6 16V SL,1,Privado,Física,PONTEVEDRA,BUENOS AIRES,Masculino,1985,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2015-05-14,1148,LOMAS DE ZAMORA Nº 4,Buenos Aires,Protocolo 21,2015,30,FURGONETA,044,FIAT,810,NUEVO FIORINO 1.4 8V,1,Privado,Física,LOMAS DE ZAMORA,BUENOS AIRES,Masculino,1984,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2017-08-10,1148,LOMAS DE ZAMORA Nº 4,Buenos Aires,Protocolo 21,2017,05,SEDAN 5 PUERTAS,024,CHEVROLET,617,ONIX 1.4 N LTZ,1,Privado,Física,BANFIELD,BUENOS AIRES,Femenino,1974,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2004-05-04,1149,LA PLATA Nº 06,Buenos Aires,Protocolo 21,2004,05,SEDAN 5 PTAS,047,FORD,582,FIESTA ENERGY 5P,1,Privado,Física,RINGUELET,BUENOS AIRES,Masculino,1958,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2001-02-13,1151,AVELLANEDA Nº 4,Buenos Aires,Protocolo 21,2000,05,SEDAN 5 PTAS,092,MERCEDES BENZ,650,A160 CLASSIC,1,Privado,Física,AVELLANEDA,BUENOS AIRES,No identificado,1948,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2012-05-17,1152,LA MATANZA Nº 04,Buenos Aires,Nacional,2012,17,SEDAN 5 PUERTAS,07,CITROEN,93,C4 5P 2.0I 16V SX AM73,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,No identificado,1970,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2012-12-21,1152,LA MATANZA Nº 04,Buenos Aires,Nacional,2012,17,SEDAN 5 PUERTAS,34,PEUGEOT,MC,207 COMPACT ALLURE 1.4 HDI 5P,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,Masculino,1963,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2011-10-04,1153,LA MATANZA Nº 05,Buenos Aires,Protocolo 21,2011,02,SEDAN 4 PTAS,136,VOLKSWAGEN,426,VOYAGE 1.6,1,Privado,Física,LAFERRERE -LA MATANZA,BUENOS AIRES,No identificado,1979,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2012-11-15,1153,LA MATANZA Nº 05,Buenos Aires,Protocolo 21,2012,04,RURAL 5 PTAS,112,RENAULT,882,DUSTER CONFORT 1.6 4X2,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,No identificado,1971,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2009-09-14,1153,LA MATANZA Nº 05,Buenos Aires,Nacional,2009,17,SEDAN 5 PUERTAS,19,FORD,VL,FOCUS ONE AMBIENTE 5P 1.6L N,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,No identificado,1987,PARAGUAY,100,06,221
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2013-07-04,1154,LA MATANZA Nº 06,Buenos Aires,Importado,2013,02,SEDAN 4 PUERTAS,136,VOLKSWAGEN,365,VOLKSWAGEN VENTO 2.5,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Masculino,1957,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,1999-01-25,1154,LA MATANZA Nº 06,Buenos Aires,Nacional,1999,12,SEDAN 4 PUERTAS,53,VOLKSWAGEN,17,POLO CLASSIC 1.9 SD 99D,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,No identificado,1974,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2023-10-24,1161,ESTEBAN ECHEVERRIA Nº 2,Buenos Aires,Nacional,2023,12,SEDAN 4 PUERTAS,17,FIAT,CR,CRONOS DRIVE 1.3 GSE CVT BZ,1,Privado,Física,MONTE GRANDE,BUENOS AIRES,Masculino,1950,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,1997-05-26,1164,MAR DEL PLATA Nº 06,Buenos Aires,Importado,1997,05,SEDAN 5 PTAS,104,PEUGEOT,218,205 GLD,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,2005,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2007-08-24,1167,LOMAS DE ZAMORA Nº 5,Buenos Aires,Importado,2007,05,SEDAN 5 PTAS,027,CITROEN,168,C3 1.4I,1,Privado,Física,LLAVALLOL,BUENOS AIRES,Femenino,1974,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2007-04-19,1167,LOMAS DE ZAMORA Nº 5,Buenos Aires,Protocolo 21,2007,02,SEDAN 4 PTAS,047,FORD,635,FIESTA 1.6L AMBIENTE PLUS,1,Privado,Física,INGENIERO BUDGE,BUENOS AIRES,Femenino,1994,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,1995-07-20,4007,CORDOBA Nº 03,Córdoba,Nacional,1995,18,SEDAN 3 PUERTAS,53,VOLKSWAGEN,11,GOL GL,1,Privado,Física,CORDOBA,CORDOBA,Masculino,2001,ARGENTINA,100,14,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2008-09-18,4007,CORDOBA Nº 03,Córdoba,Nacional,2008,20,PICK-UP,19,FORD,SV,RANGER DC 4X2 XLT 3.0L D,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1962,ARGENTINA,100,14,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2005-01-07,1171,ESCOBAR Nº 1,Buenos Aires,Protocolo 21,2005,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,276,GOL COUNTRY 1.6,1,Privado,Física,MAQUINITA SAVIO,BUENOS AIRES,No identificado,1982,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2019-01-29,1174,LA MATANZA Nº 07,Buenos Aires,Protocolo 21,2019,05,SEDAN 5 PUERTAS,047,FORD,A85,KA SE 1.5L,1,Privado,Física,LOMAS DEL MIRADOR,BUENOS AIRES,Femenino,1983,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2018-07-31,1178,LA MATANZA Nº 08,Buenos Aires,Protocolo 21,2018,05,SEDAN 5 PUERTAS,112,RENAULT,A84,KWID LIFE 1.0,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,Masculino,1978,ARGENTINA,50,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2013-09-23,1181,TRES DE FEBRERO Nº 4,Buenos Aires,Protocolo 21,2013,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,495,GOL TREND 1.6 GP,1,Privado,Física,CIUDADELA,BUENOS AIRES,No identificado,1972,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2022-02-03,1183,OLIVOS Nº 06,Buenos Aires,Nacional,2022,20,PICK-UP,68,TOYOTA,BK,HILUX 4X4 DC SRX 2.8 TDI 6 MT,1,Privado,Física,CARAPACHAY,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2021-06-28,1185,ADROGUE Nº 3,Buenos Aires,Protocolo 21,2021,04,RURAL 5 PUERTAS,024,CHEVROLET,779,TRACKER 1.2T AT,1,Privado,Física,MALVINAS ARGENTINAS,BUENOS AIRES,Femenino,1995,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2010-11-01,1186,MORENO Nº 2,Buenos Aires,Nacional,2010,17,SEDAN 5 PUERTAS,34,PEUGEOT,KH,PARTNER PATAGONICA 1.4,1,Privado,Física,MORENO,BUENOS AIRES,No identificado,1981,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2023-03-13,1192,MORON Nº 07,Buenos Aires,Nacional,2023,17,SEDAN 5 PUERTAS,34,PEUGEOT,SV,208 ALLURE PACK 1.6L AM23.5,1,Privado,Física,CASTELAR,BUENOS AIRES,Masculino,1960,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2000-08-18,1192,MORON Nº 07,Buenos Aires,Protocolo 21,2000,02,SEDAN 4 PTAS,024,CHEVROLET,315,ASTRA GL 1.8L,1,Privado,Física,CASTELAR,BUENOS AIRES,Femenino,1985,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2012-02-01,1194,AVELLANEDA Nº 5,Buenos Aires,Protocolo 21,2012,02,SEDAN 4 PTAS,136,VOLKSWAGEN,426,VOYAGE 1.6,1,Privado,Física,GERLI,BUENOS AIRES,Masculino,1993,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,1999-02-23,1202,MAR DEL PLATA Nº 09,Buenos Aires,Importado,1999,30,FURGONETA,024,CHEVROLET,259,CORSA COMBO 1.7,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1960,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2008-11-26,1203,MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4),Buenos Aires,Protocolo 21,2008,05,SEDAN 5 PTAS,044,FIAT,592,UNO FIRE 1242 MPI 8V,1,Privado,Física,GRAND BOURG,BUENOS AIRES,Masculino,1984,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,1996-01-17,2029,CAPITAL FEDERAL Nº 029,Ciudad Autónoma de Buenos Aires,Nacional,1996,22,FURGON,37,RENAULT,37,RENAULT TRAFIC,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1957,ARGENTINA,100,02,200
COMUNICACIÓN DE RECUPERO,2024-10-01,2015-08-27,1210,ESTEBAN ECHEVERRIA Nº 3,Buenos Aires,Protocolo 21,2015,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1,Privado,Física,MONTE GRANDE,BUENOS AIRES,No identificado,1986,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2005-08-22,1210,ESTEBAN ECHEVERRIA Nº 3,Buenos Aires,Protocolo 21,2005,05,SEDAN 5 PUERTAS,024,CHEVROLET,361,MERIVA GL 1.8,1,Privado,Física,9 DE ABRIL,BUENOS AIRES,Masculino,1976,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2016-10-28,1210,ESTEBAN ECHEVERRIA Nº 3,Buenos Aires,Nacional,2016,12,SEDAN 4 PUERTAS,19,FORD,XA,FOCUS 4P 2.0L N AT SE PLUS,1,Privado,Física,MONTE GRANDE,BUENOS AIRES,No identificado,1982,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2014-09-16,1210,ESTEBAN ECHEVERRIA Nº 3,Buenos Aires,Nacional,2014,12,SEDAN 4 PUERTAS,19,FORD,XA,FOCUS 4P 2.0L N AT SE PLUS,1,Privado,Física,NUEVE DE ABRIL,BUENOS AIRES,No identificado,1991,PARAGUAY,100,06,221
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2013-03-11,1218,MORON Nº 04 (EX. MORON Nº 9),Buenos Aires,Importado,2013,05,SEDAN 5 PTAS,044,FIAT,760,QUBO 1.4 8V ACTIVE,1,Privado,Física,CASTELAR,BUENOS AIRES,Masculino,1973,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2023-06-26,1220,AVELLANEDA Nº 6,Buenos Aires,Nacional,2023,12,SEDAN 4 PUERTAS,17,FIAT,CU,CRONOS STILE 1.3 GSE BZ,1,Privado,Física,WILDE,BUENOS AIRES,Masculino,1986,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2011-08-19,1224,MERLO Nº 3,Buenos Aires,Nacional,2011,22,FURGON,34,PEUGEOT,KF,PARTNER PRESENCE PLC 1.6 HDI,1,Privado,Física,SAN ANTONIO DE PADUA,BUENOS AIRES,Masculino,1979,URUGUAY,100,06,225
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2008-04-30,1225,SAN MARTIN Nº 7,Buenos Aires,Protocolo 21,2008,05,SEDAN 5 PTAS,044,FIAT,592,UNO FIRE 1242 MPI 8V,1,Privado,Física,VILLA BONICH,BUENOS AIRES,Masculino,1991,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2024-01-11,1226,LA MATANZA Nº 09,Buenos Aires,Nacional,2024,20,PICK-UP,53,VOLKSWAGEN,9L,AMAROK EXTREME CD V6 AT 4X4,1,Privado,Física,GONZALEZ CATAN,BUENOS AIRES,Femenino,1989,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2013-07-10,1226,LA MATANZA Nº 09,Buenos Aires,Nacional,2013,12,SEDAN 4 PUERTAS,08,CHEVROLET,DC,CLASSIC 4 PTAS LS AA + DIR 1.4N,1,Privado,Física,GONZÁLEZ CATAN,BUENOS AIRES,Masculino,1985,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2014-05-07,1226,LA MATANZA Nº 09,Buenos Aires,Nacional,2014,22,FURGON,37,RENAULT,ZG,KANGOO PH3 GENERIQUE 1.6,1,Privado,Física,G. CATAN,BUENOS AIRES,Masculino,1984,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2010-03-03,1228,LA PLATA Nº 10,Buenos Aires,Protocolo 21,2010,05,SEDAN 5 PTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1,Privado,Física,LA PLATA,BUENOS AIRES,Femenino,1954,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2013-01-17,1228,LA PLATA Nº 10,Buenos Aires,Nacional,2013,18,SEDAN 3 PTAS,37,RENAULT,YF,CLIO MIO 3P EXPRESSION PACK I,1,Privado,Física,LA PLATA,BUENOS AIRES,Masculino,1954,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2011-08-01,4037,CORDOBA Nº 06,Córdoba,Protocolo 21,2011,05,SEDAN 5 PTAS,044,FIAT,721,IDEA ATTRACTIVE 1.4 8V,1,Privado,Física,CORDOBA,CORDOBA,Femenino,1988,ARGENTINA,100,14,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2008-02-25,1316,JOSE C. PAZ Nº 3,Buenos Aires,Importado,2008,05,SEDAN 5 PTAS,011,AUDI,100,A3 SPORTBACK 2.0 FSI,1,Privado,Física,JOSE C. PAZ,BUENOS AIRES,No identificado,1994,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2013-03-14,1316,JOSE C. PAZ Nº 3,Buenos Aires,Importado,2013,02,SEDAN 4 PTAS,024,CHEVROLET,573,AVEO G3 LT 1.6N M/T,1,Privado,Física,JOSE C PAZ,BUENOS AIRES,Masculino,1995,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,1993-08-05,1316,JOSE C. PAZ Nº 3,Buenos Aires,Protocolo 21,1993,,SEDAN 4 PUERTAS,047,FORD,370,GALAXY 2.0 L GHIA,1,Privado,Física,JOSE C. PAZ,BUENOS AIRES,No identificado,1962,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2013-04-30,1258,AVELLANEDA Nº 7,Buenos Aires,Importado,2013,04,RURAL 5 PUERTAS,112,RENAULT,932,DUSTER LUXE 2.0 4X2 NAV,1,Privado,Física,WILDE,BUENOS AIRES,No identificado,1968,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2005-04-21,2084,CAPITAL FEDERAL Nº 084,Ciudad Autónoma de Buenos Aires,Nacional,2005,12,SEDAN 4 PTAS,37,RENAULT,KZ,CLIO2 F2 TRIC DIE EXPRESSION,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1993,ARGENTINA,100,02,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2004-01-05,1281,BERISSO Nº 2,Buenos Aires,Protocolo 21,2004,05,SEDAN 5 PTAS,044,FIAT,571,PALIO SX 1.3 MPI,1,Privado,Física,BERISSO,BUENOS AIRES,No identificado,1965,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,1998-03-09,4060,CORDOBA Nº 17,Córdoba,Protocolo 21,1998,05,SEDAN 5 PTAS,047,FORD,127,FIESTA CLX D,1,Privado,Física,CORDOBA,CORDOBA,Femenino,1992,ARGENTINA,100,14,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2016-11-08,4089,LA CALERA,Córdoba,Nacional,2016,17,SEDAN 5 PUERTAS,17,FIAT,AY,PALIO (326) ATTRACTIVE 5P 1.4 8V,1,Privado,Física,LA CALERA,CORDOBA,Masculino,1971,ARGENTINA,100,14,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2013-07-05,1317,ADROGUE Nº 6,Buenos Aires,Protocolo 21,2013,22,SEDAN 3 PTAS,136,VOLKSWAGEN,463,GOL 1.4 L,1,Privado,Física,RAFAEL CALZADA,BUENOS AIRES,Masculino,1990,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-10-01,2015-09-29,1317,ADROGUE Nº 6,Buenos Aires,Nacional,2015,12,SEDAN 4 PUERTAS,19,FORD,XA,FOCUS 4P 2.0L N AT SE PLUS,1,Privado,Física,BURZACO,BUENOS AIRES,Masculino,1973,CHILE,100,06,208
