tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2007-07-10,1120,LA MATANZA Nº 03,Buenos Aires,Protocolo 21,2007,04,RURAL 5 PTAS,136,VOLKSWAGEN,276,GOL COUNTRY 1.6,1,Privado,Física,VIRREY DEL PINO - LA MATANZA,BUENOS AIRES,No identificado,1966,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2006-03-17,1120,LA MATANZA Nº 03,Buenos Aires,Protocolo 21,2006,11,PICK UP,136,VOLKSWAGEN,238,SAVEIRO 1.9SD,1,Privado,Física,TAPIALES,BUENOS AIRES,Masculino,1993,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2012-08-31,1121,MAR DEL PLATA Nº 03,Buenos Aires,Importado,2012,05,SEDAN 5 PTAS,047,FORD,908,FIESTA KINETIC DESIGN TITANIUM,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1991,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2008-06-18,1124,LANUS Nº 9,Buenos Aires,Protocolo 21,2008,05,SEDAN 5 PTAS,024,CHEVROLET,341,ZAFIRA GL,1,Privado,Física,REMEDIOS DE ESCALADA,BUENOS AIRES,No identificado,1970,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,1999-03-11,1126,MAR DEL PLATA Nº 04,Buenos Aires,Nacional,1999,12,SEDAN 4 PTAS,34,PEUGEOT,43,504 SL,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1973,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2018-01-31,1126,MAR DEL PLATA Nº 04,Buenos Aires,Nacional,2018,17,SEDAN 5 PUERTAS,08,CHEVROLET,EJ,CRUZE 5P 1.4 TURBO LTZ + AT,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1992,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2005-04-25,1128,SAN MIGUEL Nº 2,Buenos Aires,Protocolo 21,2005,22,SEDAN 3 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,SAN MIGUEL,BUENOS AIRES,No identificado,1988,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2008-06-02,1128,SAN MIGUEL Nº 2,Buenos Aires,Protocolo 21,2008,04,RURAL 5 PTAS,136,VOLKSWAGEN,276,GOL COUNTRY 1.6,1,Privado,Física,SAN MIGUEL,BUENOS AIRES,Masculino,2001,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2009-05-28,1130,GENERAL RODRIGUEZ Nº 1,Buenos Aires,Protocolo 21,2009,02,SEDAN 4 PTAS,047,FORD,764,FIESTA MAX 1.6L AMBIENTE MP3,1,Privado,Física,GENERAL RODRI­GUEZ,BUENOS AIRES,Femenino,1985,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2022-03-29,1133,SAN MIGUEL Nº 3,Buenos Aires,Nacional,2022,20,PICK-UP,68,TOYOTA,BH,HILUX 4X4 DC SRX 2.8 TDI 6 AT,1,Privado,Física,BELLA VISTA,BUENOS AIRES,Masculino,1965,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2007-03-28,1135,LANUS Nº 4,Buenos Aires,Protocolo 21,2007,05,SEDAN 5 PTAS,044,FIAT,592,UNO FIRE 1242 MPI 8V,1,Privado,Física,LANUS ESTE,BUENOS AIRES,Masculino,2002,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2000-06-09,1135,LANUS Nº 4,Buenos Aires,Nacional,2000,11,SEDAN 2 PUERTAS,17,FIAT,65,UNO S 1.4 INYECCION 3P,1,Privado,Física,REMEDIOS DE ESCALADA,BUENOS AIRES,Masculino,1989,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2012-01-27,1137,OLIVOS Nº 03,Buenos Aires,Protocolo 21,2012,04,RURAL 5 PTAS,027,CITROEN,243,C3 AIRCROSS 1.6I 16V SX,1,Privado,Física,OLIVOS,BUENOS AIRES,Femenino,1952,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2016-03-31,1147,LOMAS DE ZAMORA Nº 3,Buenos Aires,Importado,2016,05,SEDAN 5 PUERTAS,024,CHEVROLET,571,SONIC 1.6 LT M/T,1,Privado,Física,LOMAS DE ZAMORA,BUENOS AIRES,Masculino,1962,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2017-12-13,1147,LOMAS DE ZAMORA Nº 3,Buenos Aires,Importado,2017,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,622,GOLF COMFORTLINE 1.4L TSI MQ,1,Privado,Física,BANFIELD,BUENOS AIRES,Masculino,1995,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,1999-07-08,1148,LOMAS DE ZAMORA Nº 4,Buenos Aires,Nacional,1999,18,SEDAN 3 PTAS,17,FIAT,20,PALIO EL 3P,1,Privado,Física,BANFIELD,BUENOS AIRES,Masculino,1963,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2006-01-02,1150,AVELLANEDA Nº 3,Buenos Aires,Nacional,2006,20,PICK-UP,68,TOYOTA,28,HILUX 4X4 CABINA DOBLE SRV 3.0 TDI,1,Privado,Física,DOCK SUD,BUENOS AIRES,Masculino,1969,PARAGUAY,100,06,221
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2013-07-22,1152,LA MATANZA Nº 04,Buenos Aires,Protocolo 21,2013,05,SEDAN 5 PUERTAS,044,FIAT,721,IDEA ATTRACTIVE 1.4 8V,1,Privado,Física,CIUDAD EVITA,BUENOS AIRES,Masculino,1961,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2013-10-09,1152,LA MATANZA Nº 04,Buenos Aires,Protocolo 21,2013,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,495,GOL TREND 1.6 GP,1,Privado,Física,CIUDAD EVITA,BUENOS AIRES,Masculino,1996,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2009-11-18,1152,LA MATANZA Nº 04,Buenos Aires,Nacional,2009,17,SEDAN 5 PTAS,53,VOLKSWAGEN,LW,SURAN 90A,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,Masculino,1966,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2015-10-14,1153,LA MATANZA Nº 05,Buenos Aires,Nacional,2015,17,SEDAN 5 PUERTAS,19,FORD,XH,FOCUS 5P 1.6L N MT S,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,Masculino,1974,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2011-05-04,1153,LA MATANZA Nº 05,Buenos Aires,Nacional,2011,12,SEDAN 4 PTAS,17,FIAT,AS,SIENA FIRE 4P 1.4MPI 8V,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,Masculino,1985,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2015-09-07,1154,LA MATANZA Nº 06,Buenos Aires,Nacional,2015,17,SEDAN 5 PUERTAS,34,PEUGEOT,LS,308 FELINE 2.0 N,1,Privado,Física,SAN JUSTO,BUENOS AIRES,No identificado,1995,ARGENTINA,50,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2013-10-08,1154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2013,05,SEDAN 5 PUERTAS,104,PEUGEOT,709,208 ALLURE 1.5 N TOUCHSCREEN,1,Privado,Física,GREGORIO DE LAFERRERE,BUENOS AIRES,Masculino,1998,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2011-03-09,1154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2011,05,SEDAN 5 PTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1,Privado,Física,SAN JUSTO,BUENOS AIRES,No identificado,1983,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2017-10-17,1157,MORON Nº 05,Buenos Aires,Protocolo 21,2017,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,577,GOL TREND 1.6 MSI,1,Privado,Física,HAEDO,BUENOS AIRES,Femenino,1947,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2013-07-04,1158,TRES DE FEBRERO Nº 3,Buenos Aires,Protocolo 21,2013,05,SEDAN 5 PUERTAS,104,PEUGEOT,712,208 FELINE 1.6 N,1,Privado,Física,CIUDADELA,BUENOS AIRES,Femenino,1957,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2012-02-15,1160,SAN MARTIN Nº 4,Buenos Aires,Importado,2012,10,TODO TERRENO,151,JEEP,008,GRAND CHEROKEE LIMITED,1,Privado,Física,VILLA BALLESTER,BUENOS AIRES,Masculino,1978,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2013-01-30,1160,SAN MARTIN Nº 4,Buenos Aires,Importado,2013,05,SEDAN 5 PTAS,047,FORD,908,FIESTA KINETIC DESIGN TITANIUM,1,Privado,Física,JOSÉ LEÓN SUÁREZ,BUENOS AIRES,Femenino,1989,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,1994-07-08,1160,SAN MARTIN Nº 4,Buenos Aires,Nacional,1994,17,SEDAN 5 PTAS,19,FORD,40,ESCORT LX,1,Privado,Física,VILLA BALLESTER,BUENOS AIRES,Masculino,1997,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2006-03-15,1160,SAN MARTIN Nº 4,Buenos Aires,Protocolo 21,2006,30,FURGONETA,044,FIAT,591,FIORINO FIRE 1242 MPI 8V,1,Privado,Física,"J.L.SUAREZ,",BUENOS AIRES,Masculino,1963,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2006-12-01,1161,ESTEBAN ECHEVERRIA Nº 2,Buenos Aires,Nacional,2006,12,SEDAN 4 PTAS,08,CHEVROLET,BD,CORSA CLASSIC 4P SUPER 1.6N,1,Privado,Física,LUIS GUILLÓN,BUENOS AIRES,Masculino,1990,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2007-08-17,1161,ESTEBAN ECHEVERRIA Nº 2,Buenos Aires,Protocolo 21,2007,02,SEDAN 4 PTAS,130,TOYOTA,470,COROLLA 1.8 XE I,1,Privado,Física,LUIS GUILLÓN,BUENOS AIRES,Masculino,1969,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2006-10-05,1167,LOMAS DE ZAMORA Nº 5,Buenos Aires,Protocolo 21,2006,04,RURAL 5 PTAS,136,VOLKSWAGEN,276,GOL COUNTRY 1.6,1,Privado,Física,LLAVALLOL,BUENOS AIRES,Masculino,1973,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2006-11-17,1167,LOMAS DE ZAMORA Nº 5,Buenos Aires,Importado,2006,02,SEDAN 4 PUERTAS,136,VOLKSWAGEN,364,VOLKSWAGEN VENTO 1.9TDI,1,Privado,Física,LLAVALLOL,BUENOS AIRES,Masculino,1981,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2016-09-27,1168,MORON Nº 06,Buenos Aires,Nacional,2016,17,SEDAN 5 PUERTAS,53,VOLKSWAGEN,XH,SURAN 1.6 5D 060,1,Privado,Física,EL PALOMAR,BUENOS AIRES,Femenino,1979,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2013-07-18,1168,MORON Nº 06,Buenos Aires,Importado,2013,05,SEDAN 5 PUERTAS,047,FORD,908,FIESTA KINETIC DESIGN TITANIUM,1,Privado,Física,EL PALOMAR,BUENOS AIRES,No identificado,1954,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2006-06-27,1168,MORON Nº 06,Buenos Aires,Nacional,2006,12,SEDAN 4 PTAS,08,CHEVROLET,BD,CORSA CLASSIC 4P SUPER 1.6N,1,Privado,Física,EL PALOMAR,BUENOS AIRES,No identificado,1959,ARGENTINA,50,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,1996-01-11,1169,OLIVOS Nº 05,Buenos Aires,Nacional,1995,12,SEDAN 4 PTAS,53,VOLKSWAGEN,10,VW SENDA NAFTA,1,Privado,Física,MUNRO,BUENOS AIRES,Femenino,1989,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,1997-08-21,1175,LANUS Nº 5,Buenos Aires,Importado,1997,05,SEDAN 5 PTAS,136,VOLKSWAGEN,142,GOLF GL 1.8,1,Privado,Física,REMEDIOS DE ESCALADA,BUENOS AIRES,Masculino,1974,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2006-11-01,1181,TRES DE FEBRERO Nº 4,Buenos Aires,Nacional,2006,12,SEDAN 4 PTAS,08,CHEVROLET,BD,CORSA CLASSIC 4P SUPER 1.6N,1,Privado,Física,PABLO PODESTÁ,BUENOS AIRES,Masculino,1969,CHILE,100,06,208
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2011-02-07,1181,TRES DE FEBRERO Nº 4,Buenos Aires,Nacional,2011,17,SEDAN 5 PTAS,34,PEUGEOT,JK,207 COMPACT XS 1.4 5P,1,Privado,Física,CIUDADELA,BUENOS AIRES,Masculino,1978,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2005-04-07,1184,MAR DEL PLATA Nº 07,Buenos Aires,Protocolo 21,2005,22,SEDAN 3 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Femenino,1983,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2013-11-11,1185,ADROGUE Nº 3,Buenos Aires,Protocolo 21,2013,05,SEDAN 5 PUERTAS,044,FIAT,729,PUNTO ATTRACTIVE 1.4 8V,1,Privado,Física,ADROGUE,BUENOS AIRES,No identificado,1990,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2005-04-13,1186,MORENO Nº 2,Buenos Aires,Protocolo 21,2005,22,SEDAN 3 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,FCO ALVAREZ,BUENOS AIRES,Masculino,1985,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2013-03-18,1189,FLORENCIO VARELA Nº 2,Buenos Aires,Protocolo 21,2013,05,SEDAN 5 PTAS,024,CHEVROLET,591,SPIN 1.8 N 7P LTZ M/T,1,Privado,Física,FLORENCIO VARELA,BUENOS AIRES,Masculino,1988,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2011-05-20,1195,TIGRE Nº 3,Buenos Aires,Importado,2011,02,SEDAN 4 PTAS,136,VOLKSWAGEN,467,VOLKSWAGEN VENTO 2.0 TSI,1,Privado,Física,DIQUE LUJAN,BUENOS AIRES,Masculino,1970,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2002-12-03,1202,MAR DEL PLATA Nº 09,Buenos Aires,Nacional,2002,17,SEDAN 5 PTAS,34,PEUGEOT,BJ,206 XRD PACK 5P MUX,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Femenino,1988,CHILE,100,06,208
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2008-05-15,1203,MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4),Buenos Aires,Nacional,2008,17,SEDAN 5 PTAS,53,VOLKSWAGEN,LM,SURAN 80B,1,Privado,Física,LOS POLVORINES,BUENOS AIRES,Masculino,1986,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2009-01-23,1203,MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4),Buenos Aires,Importado,2009,02,SEDAN 4 PTAS,011,AUDI,146,A4 1.8 T FSI,1,Privado,Jurídica,SAN MIGUEL,BUENOS AIRES,No aplica,2004,No aplica,100,06,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2003-09-03,1204,MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5),Buenos Aires,Protocolo 21,2003,02,SEDAN 4 PUERTAS,130,TOYOTA,469,COROLLA 1.8 SE-G,1,Privado,Física,LOS POLVORINES,BUENOS AIRES,Femenino,1968,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2021-08-30,1204,MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5),Buenos Aires,Nacional,2021,99,FURGON VIDR C/ASIENTOS,34,PEUGEOT,NV,PARTNER CONFORT 1.6,1,Privado,Física,GRAND BOURG,BUENOS AIRES,Masculino,1971,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,1999-11-25,1204,MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5),Buenos Aires,Nacional,1999,22,FURGON VID. CON ASIENTOS,37,RENAULT,DJ,TRAFIC LARGO DIE.DA(F8Q),1,Privado,Física,VILLA DE MAYO,BUENOS AIRES,Femenino,1975,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2005-06-17,1208,MERCEDES Nº 2,Buenos Aires,Protocolo 21,2005,11,PICK-UP,024,CHEVROLET,321,S10 2.8 DLX T.I. (CABINA DOBLE),1,Privado,Física,FRANKLIN,BUENOS AIRES,Masculino,1980,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2012-03-12,1209,BERAZATEGUI Nº 3,Buenos Aires,Protocolo 21,2012,05,SEDAN 5 PTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1,Privado,Física,HUDSON,BUENOS AIRES,Masculino,1963,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-06-03,2012-06-14,1210,ESTEBAN ECHEVERRIA Nº 3,Buenos Aires,Importado,2012,05,SEDAN 5 PTAS,024,CHEVROLET,532,CRUZE 1.8 LTZ,1,Privado,Física,MONTE GRANDE,BUENOS AIRES,No identificado,1977,ARGENTINA,100,06,200
