tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-03-01,2013-03-14,1221,PILAR Nº 2,Buenos Aires,Nacional,2013,12,SEDAN 4 PUERTAS,08,CHEVROLET,DR,CLASSIC 4P LT SPIRIT PACK 1.4N,1,Privado,Física,VILLA ROSA,BUENOS AIRES,Femenino,1979,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-03-01,2010-01-27,1226,LA MATANZA Nº 09,Buenos Aires,Protocolo 21,2010,30,FURGONETA,044,FIAT,591,FIORINO FIRE 1242 MPI 8V,1,Privado,Física,VIRREY DEL PINO,BUENOS AIRES,Femenino,1967,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-03-01,2004-10-07,1226,LA MATANZA Nº 09,Buenos Aires,Nacional,2004,12,SEDAN 4 PUERTAS,19,FORD,NL,FOCUS GHIA 2.0 4P N,1,Privado,Física,GONZALEZ CATAN,BUENOS AIRES,Masculino,2001,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-03-01,2010-06-14,1226,LA MATANZA Nº 09,Buenos Aires,Nacional,2010,17,SEDAN 5 PTAS,34,PEUGEOT,JK,207 COMPACT XS 1.4 5P,1,Privado,Física,R. CASTILLO,BUENOS AIRES,Masculino,1961,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-03-01,2010-04-28,1226,LA MATANZA Nº 09,Buenos Aires,Protocolo 21,2010,22,SEDAN 3 PTAS,136,VOLKSWAGEN,348,FOX 1.6,1,Privado,Física,GONZALEZ CATAN,BUENOS AIRES,Masculino,1991,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-03-01,2000-11-15,1226,LA MATANZA Nº 09,Buenos Aires,Importado,2000,17,CHASIS C/CABINA,063,IVECO,009,TURBO DAILY 35.10,1,Privado,Física,GONZALEZ CATAN,BUENOS AIRES,Masculino,1988,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-03-01,2015-06-16,1227,LA MATANZA Nº 10,Buenos Aires,Nacional,2015,12,SEDAN 4 PUERTAS,08,CHEVROLET,DX,CLASSIC 4 P LS ABS+AIRBAG 1.4N,1,Privado,Física,LAFERRERE,BUENOS AIRES,Masculino,1954,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-03-01,2019-10-29,1227,LA MATANZA Nº 10,Buenos Aires,Nacional,2019,12,SEDAN 4 PUERTAS,17,FIAT,CJ,CRONOS DRIVE 1.3 MT,1,Privado,Física,GREGORIO DE LAFERRERE,BUENOS AIRES,Masculino,1972,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-03-01,2017-07-20,1228,LA PLATA Nº 10,Buenos Aires,Protocolo 21,2017,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,577,GOL TREND 1.6 MSI,1,Privado,Física,VILLA ELVIRA,BUENOS AIRES,Masculino,1984,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-03-01,2012-03-08,1230,ESCOBAR Nº 2,Buenos Aires,Importado,2012,04,RURAL 5 PTAS,158,DODGE,117,JOURNEY SXT 2.4,1,Privado,Física,BELEN DE ESCOBAR,BUENOS AIRES,Femenino,1989,CHILE,100,06,208
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-03-01,2000-01-27,1230,ESCOBAR Nº 2,Buenos Aires,Importado,2000,05,SEDAN 5 PTAS,047,FORD,491,FOCUS GHIA D,1,Privado,Física,BELEN DE ESCOBAR,BUENOS AIRES,No identificado,1999,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-03-01,2005-10-06,1232,HURLINGHAM Nº 2 (EX. MORON Nº 10),Buenos Aires,Nacional,2005,20,PICK-UP,19,FORD,SH,RANGER DC 4X4 XLT 2.8L D,1,Privado,Física,HURLINGHAM,BUENOS AIRES,Femenino,1978,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-03-01,2016-01-04,1233,LANUS Nº 7,Buenos Aires,Nacional,2016,17,SEDAN 5 PUERTAS,17,FIAT,CC,PALIO FIRE 1.4 5P,1,Privado,Física,LANUS OESTE,BUENOS AIRES,Femenino,1972,ARGENTINA,100,06,200
