tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2015-07-17,1064,MORENO Nº 1,Buenos Aires,Importado,2015,05,SEDAN 5 PUERTAS,072,KIA,284,PICANTO EX 1.2 M/T,1,Privado,Física,MORENO,BUENOS AIRES,No identificado,1971,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2011-09-21,1065,MORON Nº 02,Buenos Aires,Importado,2011,10,TODO TERRENO,151,JEEP,072,PATRIOT,1,Privado,Física,MORÓN,BUENOS AIRES,Masculino,1982,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2018-01-17,1077,QUILMES Nº 1,Buenos Aires,Importado,2018,05,SEDAN 5 PUERTAS,104,PEUGEOT,801,208 ALLURE PLUS 1.6 HDI,1,Privado,Física,BERNAL,BUENOS AIRES,Femenino,1980,ARGENTINA,75,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2017-07-27,1078,LA MATANZA Nº 01,Buenos Aires,Nacional,2017,12,SEDAN 4 PUERTAS,19,FORD,XB,FOCUS 4P 2.0L N MT SE PLUS,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Masculino,1959,ARGENTINA,50,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2016-03-30,1078,LA MATANZA Nº 01,Buenos Aires,Protocolo 21,2016,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Masculino,1999,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2006-01-24,1090,SAN MIGUEL Nº 1,Buenos Aires,Nacional,2006,12,SEDAN 4 PTAS,37,RENAULT,NS,MEGANE TRI AUTHENTIQUE 1.6+,1,Privado,Física,SAN MIGUEL,BUENOS AIRES,Masculino,1985,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2015-10-13,1090,SAN MIGUEL Nº 1,Buenos Aires,Nacional,2015,22,FURGON,37,RENAULT,ZF,KANGOO PH3 CONFORT 1.6 5ASIENTOS 2P,1,Privado,Física,SAN MIGUEL,BUENOS AIRES,Masculino,1962,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2013-06-27,1100,TRES DE FEBRERO Nº 1,Buenos Aires,Nacional,2013,17,SEDAN 5 PUERTAS,53,VOLKSWAGEN,TD,SURAN 1.6L 5D 700,1,Privado,Física,CASEROS,BUENOS AIRES,Masculino,1993,VENEZUELA,100,06,226
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2012-01-04,1100,TRES DE FEBRERO Nº 1,Buenos Aires,Protocolo 21,2012,30,FURGONETA,044,FIAT,591,FIORINO FIRE 1242 MPI 8V,1,Privado,Física,SANTOS LUGARES,BUENOS AIRES,Masculino,1951,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2004-11-29,1105,CAMPANA Nº 1,Buenos Aires,Protocolo 21,2004,04,RURAL 5 PTAS,136,VOLKSWAGEN,276,GOL COUNTRY 1.6,1,Privado,Física,PRESIDENTE DERQUI,BUENOS AIRES,Masculino,1968,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2022-01-19,1106,LA MATANZA Nº 02,Buenos Aires,Nacional,2022,20,PICK-UP,68,TOYOTA,BK,HILUX 4X4 DC SRX 2.8 TDI 6 MT,1,Privado,Física,RAMOS MEJÍA,BUENOS AIRES,Masculino,1959,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2006-03-30,1107,LANUS Nº 2,Buenos Aires,Protocolo 21,2006,05,SEDAN 5 PTAS,112,RENAULT,516,MEGANE SCENIC 1.9 DTI,1,Privado,Física,REMEDIOS DE ESCALADA - LANUS,BUENOS AIRES,Femenino,1962,PARAGUAY,100,06,221
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2012-03-30,1113,SAN VICENTE,Buenos Aires,Nacional,2012,12,SEDAN 4 PUERTAS,08,CHEVROLET,DC,CLASSIC 4 PTAS LS AA+DIR 1.4N,1,Privado,Física,GUERNICA,BUENOS AIRES,Masculino,1971,ARGENTINA,100,06,200
COMUNICACIÓN DE RECUPERO,2024-09-02,2018-02-26,1113,SAN VICENTE,Buenos Aires,Nacional,2018,17,SEDAN 5 PUERTAS,34,PEUGEOT,NF,308 ACTIVE 1.6,1,Privado,Física,GUERNICA,BUENOS AIRES,Femenino,1990,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,1995-06-26,1118,QUILMES Nº 2,Buenos Aires,Importado,1995,02,SEDAN 4 PTAS,104,PEUGEOT,059,405 GRD,1,Privado,Física,BERNAL ESTE,BUENOS AIRES,No identificado,1968,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2005-06-08,1130,GENERAL RODRIGUEZ Nº 1,Buenos Aires,Nacional,2005,20,PICK-UP,19,FORD,SS,RANGER DC 4X4 LTD 3.0L D,1,Privado,Física,GENERAL RODRI­GUEZ,BUENOS AIRES,Masculino,2000,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2013-12-10,1134,LANUS Nº 3,Buenos Aires,Nacional,2013,17,SEDAN 5 PUERTAS,34,PEUGEOT,MK,308 SPORT,1,Privado,Física,LANUS ESTE,BUENOS AIRES,Femenino,1985,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2000-09-19,1135,LANUS Nº 4,Buenos Aires,Protocolo 21,2000,02,SEDAN 4 PUERTAS,018,BMW,061,323I,1,Privado,Física,LANUS,BUENOS AIRES,Masculino,1973,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2019-06-07,1135,LANUS Nº 4,Buenos Aires,Protocolo 21,2019,05,SEDAN 5 PUERTAS,044,FIAT,866,ARGO DRIVE 1.3,1,Privado,Física,LANÚS,BUENOS AIRES,Femenino,1978,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2004-07-01,1146,MERLO Nº 2,Buenos Aires,Protocolo 21,2004,22,SEDAN 3 PUERTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,MERLO,BUENOS AIRES,No identificado,1995,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2023-03-09,1147,LOMAS DE ZAMORA Nº 3,Buenos Aires,Protocolo 21,2023,05,SEDAN 5 PUERTAS,130,TOYOTA,B30,ETIOS XLS PACK 1.5 6M/T,1,Privado,Física,BANFIELD,BUENOS AIRES,Femenino,1960,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,1998-08-14,1147,LOMAS DE ZAMORA Nº 3,Buenos Aires,Importado,1998,02,SEDAN 4 PTAS,004,ALFA ROMEO,168,156 2.0TS,1,Privado,Física,LOMAS DE ZAMORA,BUENOS AIRES,Masculino,1974,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,1971-10-28,1147,LOMAS DE ZAMORA Nº 3,Buenos Aires,Nacional,1971,25,CHASIS C/ CABINA,19,FORD,11,F-100,1,Privado,Física,LOMAS DE ZAMORA,BUENOS AIRES,Masculino,1947,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2009-06-23,1148,LOMAS DE ZAMORA Nº 4,Buenos Aires,Protocolo 21,2009,02,SEDAN 4 PTAS,047,FORD,764,FIESTA MAX 1.6L AMBIENTE MP3,1,Privado,Física,LOMAS DE ZAMORA,BUENOS AIRES,Masculino,2002,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2019-07-30,1150,AVELLANEDA Nº 3,Buenos Aires,Protocolo 21,2019,05,SEDAN 5 PUERTAS,024,CHEVROLET,701,ONIX JOY 5P 1.4 N LS MT +,1,Privado,Física,AVELLANEDA,BUENOS AIRES,Masculino,1943,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2012-01-10,1151,AVELLANEDA Nº 4,Buenos Aires,Protocolo 21,2012,04,RURAL 5 PTAS,G89,CHERY,001,TIGGO 2.0 COMFORT,1,Privado,Física,DOCK SUD,BUENOS AIRES,No identificado,1992,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2006-01-02,1152,LA MATANZA Nº 04,Buenos Aires,Nacional,2006,17,SEDAN 5 PTAS,34,PEUGEOT,DZ,307 XS PREMIUM 2.0 5P,1,Privado,Física,CIUDAD EVITA,BUENOS AIRES,No identificado,1984,PARAGUAY,100,06,221
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2006-09-11,1154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2006,22,SEDAN 3 PTAS,127,SUZUKI,698,FUN 1.0,1,Privado,Física,GONZÁLEZ CATÁN,BUENOS AIRES,Femenino,1989,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2009-08-20,1154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2009,04,RURAL 5 PUERTAS,047,FORD,597,ECOSPORT 1.6 L 4X2 XL PLUS,1,Privado,Física,SAN JUSTO,BUENOS AIRES,No identificado,1963,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2007-06-08,1154,LA MATANZA Nº 06,Buenos Aires,Nacional,2007,22,FURGON VIDRIADO C/ASIENTOS,34,PEUGEOT,DT,PARTNER FURGON D PLC CONFORT,1,Privado,Física,SAN JUSTO,BUENOS AIRES,No identificado,1966,PARAGUAY,100,06,221
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2008-11-11,1154,LA MATANZA Nº 06,Buenos Aires,Nacional,2008,26,CHASIS C/CABINA,67,IVECO,20,170E22,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,No identificado,1996,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2017-08-30,1158,TRES DE FEBRERO Nº 3,Buenos Aires,Protocolo 21,2017,05,SEDAN 5 PUERTAS,104,PEUGEOT,778,208 ALLURE 1.6,1,Privado,Física,VILLA BOSCH,BUENOS AIRES,Femenino,1959,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2013-01-09,1160,SAN MARTIN Nº 4,Buenos Aires,Nacional,2013,18,SEDAN 3 PTAS,37,RENAULT,YF,CLIO MIO 3P EXPRESSION PACK I,1,Privado,Física,J. L. SUAREZ.- SAN MARTIN,BUENOS AIRES,No identificado,1953,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2023-07-31,1161,ESTEBAN ECHEVERRIA Nº 2,Buenos Aires,Protocolo 21,2023,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,753,T-CROSS 170TSI MT,1,Privado,Física,MONTE GRANDE,BUENOS AIRES,Masculino,1950,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2007-01-02,1161,ESTEBAN ECHEVERRIA Nº 2,Buenos Aires,Nacional,2007,17,SEDAN 5 PUERTAS,34,PEUGEOT,FH,307 XS 2.0 HDI 5P 90CV,1,Privado,Física,MONTE GRANDE,BUENOS AIRES,Masculino,1994,ARGENTINA,100,06,200
COMUNICACIÓN DE RECUPERO,2024-09-02,2010-08-04,1161,ESTEBAN ECHEVERRIA Nº 2,Buenos Aires,Nacional,2010,12,SEDAN 4 PUERTAS,08,CHEVROLET,DD,CLASSIC 4 PTAS LT 1.4N,1,Privado,Física,MONTE GRANDE,BUENOS AIRES,Masculino,1992,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2005-03-11,1168,MORON Nº 06,Buenos Aires,Nacional,2005,12,SEDAN 4 PTAS,07,CITROEN,26,BERLINGO DIESEL MULT. 2PLC AA,1,Privado,Física,EL PALOMAR-MORON,BUENOS AIRES,No identificado,1950,No identificado,100,06,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2011-04-29,1168,MORON Nº 06,Buenos Aires,Protocolo 21,2011,22,SEDAN 3 PTAS,136,VOLKSWAGEN,463,GOL 1.4 L,1,Privado,Física,VILLA UDAONDO,BUENOS AIRES,Masculino,1982,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,1994-06-30,1170,NECOCHEA Nº 2,Buenos Aires,Nacional,1994,20,SIN ESPECIFICACION,34,PEUGEOT,08,504 PUP,9,No declarado,Jurídica,NECOCHEA,BUENOS AIRES,No aplica,1993,No aplica,100,06,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,1983-06-10,1172,TANDIL Nº 2,Buenos Aires,Nacional,1983,23,CAMION,17,FIAT,13,619 N1,1,Privado,Física,TANDIL,BUENOS AIRES,Masculino,1960,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2006-06-13,1173,BERAZATEGUI Nº 2,Buenos Aires,Protocolo 21,2006,11,PICK UP,024,CHEVROLET,389,S10 2.8TDI DLX 4X2 CAB.DOBLE,1,Privado,Física,BERAZATEGUI,BUENOS AIRES,Masculino,1995,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2018-07-27,1175,LANUS Nº 5,Buenos Aires,Nacional,2018,20,PICK-UP,19,FORD,ZG,RANGER DC 4X2 XL 2.2L D,1,Privado,Física,LANÚS OESTE,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2018-12-26,1177,LOMAS DE ZAMORA Nº 6,Buenos Aires,Protocolo 21,2018,05,SEDAN 5 PUERTAS,024,CHEVROLET,700,ONIX JOY 5P 1.4 N LS MT,1,Privado,Física,LLAVALLOL,BUENOS AIRES,Masculino,2007,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2003-08-08,1178,LA MATANZA Nº 08,Buenos Aires,Nacional,2003,12,SEDAN 4 PTAS,19,FORD,PX,FOCUS EDGE 4P N AUT.,1,Privado,Física,RAFAEL CASTILLO,BUENOS AIRES,No identificado,1983,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2018-07-16,1184,MAR DEL PLATA Nº 07,Buenos Aires,Protocolo 21,2018,04,RURAL 5 PUERTAS,151,JEEP,095,RENEGADE SPORT 1.8 AT6,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2006-05-09,1186,MORENO Nº 2,Buenos Aires,Nacional,2006,17,SEDAN 5 PTAS,08,CHEVROLET,BC,CORSA CLASSIC SW BASE+AC 1.6N,1,Privado,Física,MORENO,BUENOS AIRES,No identificado,1979,ARGENTINA,100,06,200
COMUNICACIÓN DE RECUPERO,2024-09-02,2016-12-27,1188,LA PLATA Nº 07,Buenos Aires,Protocolo 21,2016,05,SEDAN 5 PUERTAS,024,CHEVROLET,616,ONIX 1.4 N LT,1,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946,No aplica,100,06,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2011-09-15,1192,MORON Nº 07,Buenos Aires,Protocolo 21,2011,80,PICK-UP CABINA SIMPL,024,CHEVROLET,542,MONTANA  LS,1,Privado,Física,VILLA TESEI,BUENOS AIRES,Femenino,1982,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2016-06-24,1194,AVELLANEDA Nº 5,Buenos Aires,Nacional,2016,17,SEDAN 5 PUERTAS,17,FIAT,AY,PALIO (326) ATTRACTIVE 5P 1.4 8V,1,Privado,Física,CRUCECITA,BUENOS AIRES,Femenino,1978,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2019-05-30,1198,SAN ISIDRO Nº 07,Buenos Aires,Nacional,2019,17,SEDAN 5 PUERTAS,19,FORD,XH,FOCUS 5P 1.6L N MT S,1,Privado,Física,BOULOGNE,BUENOS AIRES,Masculino,1981,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2013-12-06,1200,SAN MARTIN Nº 6,Buenos Aires,Nacional,2013,12,SEDAN 4 PUERTAS,34,PEUGEOT,LB,408 ALLURE HDI,1,Privado,Física,SAN MARTÍN,BUENOS AIRES,Masculino,1997,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2014-07-14,1202,MAR DEL PLATA Nº 09,Buenos Aires,Nacional,2014,12,SEDAN 4 PUERTAS,17,FIAT,AZ,SIENA (F4) EL 1.4 8V,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Femenino,1971,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2009-10-26,1204,MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5),Buenos Aires,Nacional,2009,17,SEDAN 5 PTAS,53,VOLKSWAGEN,LY,SURAN 90D,1,Privado,Física,LOS POLVORINES,BUENOS AIRES,No identificado,1982,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2013-07-03,1209,BERAZATEGUI Nº 3,Buenos Aires,Nacional,2013,12,SEDAN 4 PUERTAS,34,PEUGEOT,LE,408 SPORT 163 CV,1,Privado,Física,BERAZATEGUI,BUENOS AIRES,Masculino,1994,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2018-11-12,1220,AVELLANEDA Nº 6,Buenos Aires,Protocolo 21,2018,02,SEDAN 4 PUERTAS,047,FORD,B47,KA SEDAN S,1,Privado,Física,AVELLANEDA,BUENOS AIRES,No identificado,1985,VENEZUELA,100,06,226
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2016-01-28,1220,AVELLANEDA Nº 6,Buenos Aires,Nacional,2016,20,PICK-UP,19,FORD,YF,RANGER2 DC 4X4 LTD MT 3.2L DSL,1,Privado,Física,SARANDI,BUENOS AIRES,No identificado,1974,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2018-04-11,1224,MERLO Nº 3,Buenos Aires,Protocolo 21,2018,02,SEDAN 4 PUERTAS,130,TOYOTA,875,COROLLA XLI 1.8 CVT,1,Privado,Física,SAN ANTONIO DE PADUA,BUENOS AIRES,Femenino,1946,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2010-11-15,1226,LA MATANZA Nº 09,Buenos Aires,Protocolo 21,2010,05,SEDAN 5 PUERTAS,112,RENAULT,710,SANDERO STEPWAY LUXE 1.6 16V,1,Privado,Física,GONZALEZ CATAN,BUENOS AIRES,Femenino,1977,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2013-07-26,1226,LA MATANZA Nº 09,Buenos Aires,Protocolo 21,2013,82,PICK-UP CABINA DOBLE,044,FIAT,714,STRADA ADVENTURE 1.6,1,Privado,Física,G. CATAN,BUENOS AIRES,Masculino,1960,BOLIVIA,100,06,202
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2013-03-21,1227,LA MATANZA Nº 10,Buenos Aires,Nacional,2013,12,SEDAN 4 PUERTAS,34,PEUGEOT,KW,408 ALLURE 2.0N,1,Privado,Física,VIRREY DEL PINO,BUENOS AIRES,Masculino,1988,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2015-01-08,1227,LA MATANZA Nº 10,Buenos Aires,Nacional,2015,12,SEDAN 4 PUERTAS,17,FIAT,AZ,SIENA (F4) EL 1.4 8V,1,Privado,Física,GREGORIO DE LAFERRERE,BUENOS AIRES,Femenino,1998,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2007-01-29,1227,LA MATANZA Nº 10,Buenos Aires,Importado,2007,02,SEDAN 4 PTAS,011,AUDI,044,A4 1.8T,1,Privado,Física,GREGORIO DE LA FERRERE,BUENOS AIRES,Masculino,2001,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2007-07-04,1231,TRES DE FEBRERO Nº 5,Buenos Aires,Nacional,2007,12,SEDAN 4 PTAS,37,RENAULT,SV,KANGOO PACK 1.9 1 PLC,1,Privado,Física,VILLA BOSCH,BUENOS AIRES,Femenino,1993,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,2010-01-13,1231,TRES DE FEBRERO Nº 5,Buenos Aires,Protocolo 21,2010,04,RURAL 5 PTAS,G89,CHERY,001,TIGGO 2.0 COMFORT,1,Privado,Física,SANTOS LUGARES,BUENOS AIRES,Femenino,1975,ARGENTINA,100,06,200
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2024-09-02,1996-11-20,1233,LANUS Nº 7,Buenos Aires,Nacional,1996,16,SEDAN 3 PUERTAS,53,VOLKSWAGEN,11,GOL CLI,1,Privado,Física,REMEDIOS DE ESCALADA,BUENOS AIRES,Femenino,2000,ARGENTINA,100,06,200
